Deltat;T;DeltaT;pinj;pdet
0.05;149.937;67.65;259.17403;217.69281
0.05;150.183;67.65;259.18532;217.6681
0.04;150.429;67.896;259.1966;217.64341
0.05;150.675;68.019;259.20787;217.61875
0.05;151.044;68.019;259.22475;217.5818
0.04;151.167;68.142;259.23037;217.5695
0.05;151.413;68.265;259.2416;217.54491
0.05;151.659;68.388;259.25281;217.52035
0.04;151.782;68.757;259.25842;217.50808
0.05;152.028;68.88;259.26961;217.48355
0.05;152.274;69.126;259.28079;217.45905
0.05;152.643;69.003;259.29754;217.42235
0.04;152.889;69.249;259.30869;217.39791
0.05;153.135;69.372;259.31983;217.3735
0.04;153.381;69.741;259.33096;217.34911
0.05;153.75;69.741;259.34762;217.31257
0.05;153.873;69.864;259.35316;217.30041
0.05;154.242;69.987;259.36979;217.26394
0.04;154.488;70.11;259.38085;217.23967
0.05;154.611;70.479;259.38638;217.22754
0.05;154.857;70.602;259.39743;217.2033
0.04;155.226;70.479;259.41397;217.16698
0.05;155.472;70.602;259.42499;217.1428
0.04;155.718;70.848;259.43599;217.11865
0.05;155.841;70.971;259.44148;217.10658
0.05;156.21;71.094;259.45795;217.07042
0.05;156.333;71.217;259.46343;217.05837
0.04;156.579;71.34;259.47439;217.0343
0.05;156.702;71.463;259.47986;217.02228
0.05;156.825;71.832;259.48533;217.01026
0.04;157.194;71.832;259.50172;216.97424
0.05;157.44;72.078;259.51263;216.95026
0.05;157.932;72.078;259.53442;216.90237
0.05;158.301;72.201;259.55072;216.86651
0.04;158.547;72.447;259.56157;216.84264
0.05;158.793;72.57;259.57241;216.81879
0.04;159.039;72.57;259.58324;216.79497
0.05;159.162;72.816;259.58865;216.78306
0.05;159.408;72.816;259.59946;216.75928
0.04;159.654;72.939;259.61026;216.73551
0.05;159.9;73.062;259.62104;216.71177
0.05;160.146;73.062;259.63181;216.68806
0.05;160.392;73.185;259.64257;216.66437
0.04;160.638;73.431;259.65332;216.6407
0.05;160.884;73.554;259.66405;216.61706
0.04;161.13;73.554;259.67477;216.59344
0.05;161.253;73.677;259.68012;216.58164
0.05;161.499;73.8;259.69083;216.55806
0.04;161.868;73.677;259.70685;216.52273
0.05;162.114;73.8;259.71752;216.4992
0.05;162.36;74.046;259.72818;216.4757
0.05;162.483;74.415;259.73351;216.46396
0.04;162.852;74.415;259.74946;216.42878
0.05;162.975;74.661;259.75477;216.41706
0.04;163.221;75.03;259.76539;216.39365
0.05;163.59;75.03;259.78128;216.35857
0.05;163.959;75.03;259.79715;216.32355
0.04;164.082;75.399;259.80244;216.31188
0.05;164.451;75.645;259.81827;216.27693
0.05;164.697;75.645;259.82881;216.25366
0.05;164.943;75.768;259.83933;216.23041
0.04;165.189;75.768;259.84985;216.20718
0.05;165.435;75.768;259.86035;216.18398
0.04;165.558;75.891;259.8656;216.17239
0.05;165.681;76.137;259.87084;216.16081
0.05;166.05;76.137;259.88655;216.12608
0.05;166.173;76.383;259.89178;216.11452
0.04;166.419;76.629;259.90223;216.09142
0.05;166.665;76.752;259.91268;216.06833
0.05;166.911;76.875;259.9231;216.04527
0.04;167.28;76.998;259.93872;216.01073
0.05;167.772;77.121;259.9595;215.96475
0.05;168.018;77.121;259.96988;215.9418
0.04;168.141;77.367;259.97506;215.93033
0.05;168.387;77.49;259.98541;215.90741
0.05;168.633;77.49;259.99576;215.88451
0.04;168.879;77.49;260.00609;215.86164
0.05;169.248;77.49;260.02156;215.82738
0.05;169.494;77.613;260.03186;215.80456
0.04;169.617;77.613;260.03701;215.79316
0.05;169.74;77.736;260.04215;215.78177
0.05;169.986;77.859;260.05242;215.759
0.04;170.232;77.859;260.06269;215.73626
0.05;170.478;78.228;260.07294;215.71354
0.05;170.847;78.228;260.08829;215.6795
0.04;170.97;78.474;260.09341;215.66817
0.05;171.216;78.597;260.10362;215.64552
0.05;171.339;78.72;260.10872;215.6342
0.05;171.585;78.843;260.11892;215.61158
0.04;172.077;78.843;260.13928;215.56642
0.05;172.323;79.089;260.14944;215.54387
0.04;172.569;79.335;260.15959;215.52135
0.05;172.815;79.458;260.16973;215.49885
0.05;173.061;79.581;260.17985;215.47637
0.04;173.43;79.581;260.19502;215.44269
0.05;173.676;79.704;260.20512;215.42027
0.05;174.045;79.704;260.22024;215.38668
0.05;174.168;80.073;260.22527;215.3755
0.04;174.414;79.95;260.23533;215.35314
0.05;174.537;80.196;260.24036;215.34198
0.05;174.783;80.319;260.2504;215.31966
0.04;175.029;80.442;260.26043;215.29736
0.05;175.275;80.319;260.27045;215.27509
0.04;175.521;80.565;260.28045;215.25284
0.05;175.644;80.688;260.28545;215.24172
0.05;175.89;80.811;260.29544;215.21951
0.05;176.136;80.934;260.30542;215.19731
0.04;176.505;80.934;260.32036;215.16406
0.05;176.751;81.18;260.33031;215.14193
0.05;177.243;81.057;260.35017;215.09772
0.04;177.366;81.303;260.35513;215.08668
0.05;177.612;81.426;260.36504;215.06463
0.04;177.858;81.549;260.37493;215.04259
0.05;178.227;81.549;260.38975;215.00958
0.05;178.473;81.549;260.39962;214.9876
0.05;178.596;81.672;260.40455;214.97662
0.04;178.842;81.549;260.4144;214.95467
0.05;178.965;81.672;260.41932;214.94371
0.05;179.088;81.918;260.42424;214.93275
0.04;179.334;82.041;260.43406;214.91085
0.05;179.703;81.918;260.44878;214.87804
0.05;179.949;82.164;260.45857;214.85619
0.04;180.195;82.287;260.46836;214.83437
0.05;180.564;82.164;260.48302;214.80168
0.05;180.81;82.287;260.49277;214.77991
0.04;181.056;82.41;260.50252;214.75817
0.05;181.302;82.533;260.51225;214.73644
0.05;181.425;82.779;260.51711;214.72559
0.05;181.671;82.902;260.52683;214.7039
0.04;182.04;82.902;260.54138;214.67141
0.05;182.409;82.779;260.55591;214.63897
0.04;182.655;82.902;260.56558;214.61736
0.05;182.901;82.902;260.57524;214.59579
0.05;183.147;82.902;260.58489;214.57423
0.04;183.393;83.025;260.59452;214.55269
0.05;183.516;83.271;260.59934;214.54193
0.05;183.762;83.394;260.60896;214.52043
0.05;183.885;83.517;260.61376;214.50969
0.04;184.131;83.64;260.62336;214.48822
0.05;184.5;83.64;260.63775;214.45606
0.04;184.746;83.763;260.64732;214.43464
0.05;184.992;83.886;260.65688;214.41325
0.05;185.361;83.763;260.67121;214.3812
0.05;185.607;84.132;260.68074;214.35986
0.04;185.73;84.255;260.6855;214.3492
0.05;185.976;84.255;260.69502;214.3279
0.05;186.222;84.378;260.70453;214.30661
0.04;186.591;84.378;260.71877;214.27473
0.05;186.837;84.624;260.72825;214.2535
0.04;186.837;84.993;260.72825;214.2535
0.05;187.206;84.87;260.74244;214.22169
0.05;187.452;85.116;260.75189;214.20052
0.05;187.575;85.362;260.75662;214.18994
0.04;188.067;85.116;260.77547;214.14767
0.05;188.313;85.362;260.78489;214.12657
0.05;188.559;85.485;260.79429;214.1055
0.04;188.805;85.485;260.80368;214.08444
0.05;189.051;85.608;260.81305;214.0634
0.05;189.297;85.608;260.82242;214.04239
0.04;189.543;85.731;260.83178;214.0214
0.05;189.789;85.854;260.84113;214.00043
0.05;189.912;86.1;260.84579;213.98995
0.04;190.158;86.223;260.85512;213.96901
0.05;190.527;86.223;260.8691;213.93764
0.05;190.65;86.346;260.87375;213.92719
0.05;190.896;86.469;260.88305;213.90632
0.04;191.142;86.592;260.89233;213.88546
0.05;191.388;86.838;260.90161;213.86463
0.05;191.634;86.961;260.91087;213.84382
0.04;191.88;86.961;260.92012;213.82303
0.05;192.249;87.084;260.93398;213.79188
0.04;192.495;87.207;260.94321;213.77114
0.05;192.618;87.453;260.94781;213.76078
0.05;192.987;87.453;260.96162;213.72973
0.05;193.233;87.453;260.97082;213.70906
0.04;193.602;87.453;260.98459;213.67809
0.05;193.848;87.699;260.99375;213.65746
0.05;193.971;87.699;260.99833;213.64716
0.04;194.34;87.576;261.01205;213.61628
0.05;194.463;87.945;261.01662;213.606
0.05;194.832;87.945;261.03031;213.57519
0.04;194.955;88.191;261.03487;213.56493
0.05;195.201;88.068;261.04398;213.54442
0.05;195.447;88.191;261.05307;213.52393
0.04;195.693;88.314;261.06216;213.50347
0.05;195.939;88.314;261.07123;213.48302
0.05;196.185;88.437;261.0803;213.4626
0.05;196.431;88.56;261.08935;213.4422
0.04;196.677;88.56;261.09839;213.42182
0.05;196.923;88.683;261.10743;213.40146
0.04;197.169;88.806;261.11645;213.38111
0.05;197.415;88.929;261.12546;213.3608
0.05;197.661;88.929;261.13446;213.3405
0.04;198.03;88.929;261.14794;213.31009
0.05;198.276;89.175;261.15692;213.28984
0.05;198.522;89.175;261.16588;213.26961
0.05;198.891;89.052;261.17931;213.23931
0.04;199.014;89.175;261.18378;213.22922
0.05;199.26;89.175;261.19271;213.20905
0.04;199.383;89.421;261.19717;213.19898
0.05;199.629;89.298;261.20609;213.17884
0.05;199.875;89.298;261.21499;213.15873
0.05;200.121;89.544;261.22389;213.13864
0.04;200.49;89.421;261.23721;213.10853
0.05;200.736;89.544;261.24608;213.08849
0.05;200.982;89.544;261.25494;213.06847
0.04;201.228;89.667;261.26379;213.04847
0.05;201.351;89.913;261.26821;213.03847
0.04;201.597;89.913;261.27705;213.0185
0.05;201.72;90.159;261.28146;213.00852
0.05;201.966;90.282;261.29028;212.98858
0.05;202.335;90.282;261.30349;212.95871
0.04;202.581;90.282;261.31228;212.93882
0.05;202.827;90.528;261.32106;212.91894
0.05;202.95;90.774;261.32545;212.90902
0.04;203.319;90.774;261.33859;212.87926
0.05;203.565;90.897;261.34735;212.85945
0.05;204.18;90.651;261.36918;212.81001
0.04;204.303;90.651;261.37354;212.80014
0.05;204.549;90.774;261.38225;212.78041
0.05;204.918;90.774;261.3953;212.75085
0.04;205.041;90.897;261.39964;212.74101
0.05;205.287;90.774;261.40832;212.72134
0.05;205.533;90.774;261.41699;212.70169
0.05;205.779;90.897;261.42565;212.68206
0.04;205.902;90.897;261.42998;212.67225
0.05;206.025;91.02;261.4343;212.66245
0.04;206.271;91.02;261.44294;212.64286
0.05;206.517;91.143;261.45157;212.62329
0.05;206.763;91.266;261.46019;212.60374
0.04;207.132;91.266;261.4731;212.57445
0.05;207.501;91.266;261.48599;212.5452
0.05;207.747;91.389;261.49457;212.52573
0.05;207.993;91.512;261.50314;212.50628
0.04;208.239;91.635;261.51169;212.48684
0.05;208.608;91.635;261.52452;212.45773
0.05;208.854;91.758;261.53305;212.43835
0.04;208.977;91.881;261.53731;212.42866
0.05;209.223;92.004;261.54583;212.40931
0.05;209.469;92.127;261.55434;212.38997
0.04;209.715;92.127;261.56284;212.37066
0.05;209.838;92.25;261.56709;212.36101
0.05;210.207;92.127;261.57981;212.33209
0.04;210.453;92.127;261.58828;212.31283
0.05;210.576;92.25;261.59252;212.30321
0.05;210.822;92.373;261.60097;212.28398
0.04;210.945;92.496;261.60519;212.27437
0.05;211.437;92.373;261.62207;212.23599
0.05;211.683;92.619;261.63049;212.21683
0.04;212.052;92.496;261.6431;212.18813
0.05;212.298;92.496;261.6515;212.16902
0.05;212.667;92.373;261.66408;212.14039
0.04;212.913;92.373;261.67245;212.12132
0.05;213.159;92.373;261.68081;212.10228
0.05;213.282;92.496;261.68499;212.09276
0.05;213.405;92.619;261.68916;212.08325
0.04;213.651;92.619;261.69751;212.06425
0.05;214.02;92.496;261.71;212.03577
0.04;214.143;92.619;261.71417;212.02629
0.05;214.389;92.619;261.72248;212.00734
0.05;214.635;92.619;261.73078;211.98841
0.04;214.758;92.865;261.73493;211.97895
0.05;215.127;92.742;261.74737;211.95061
0.05;215.496;92.742;261.75978;211.92231
0.05;215.619;92.742;261.76391;211.91288
0.04;215.865;92.865;261.77217;211.89405
0.05;216.111;92.988;261.78041;211.87523
0.04;216.357;93.111;261.78865;211.85643
0.05;216.603;93.111;261.79688;211.83766
0.05;216.972;93.234;261.8092;211.80952
0.05;217.341;93.234;261.82151;211.78143
0.04;217.587;93.357;261.8297;211.76273
0.05;217.833;93.357;261.83788;211.74405
0.05;217.956;93.48;261.84197;211.73471
0.04;218.079;93.603;261.84605;211.72538
0.05;218.325;93.603;261.85421;211.70674
0.05;218.571;93.726;261.86237;211.68811
0.04;218.817;93.726;261.87051;211.6695
0.05;219.063;93.849;261.87864;211.65091
0.05;219.309;93.972;261.88677;211.63233
0.04;219.678;93.972;261.89894;211.60451
0.05;219.801;93.972;261.90299;211.59525
0.05;220.293;93.972;261.91918;211.55823
0.05;220.539;93.972;261.92725;211.53975
0.04;220.785;94.095;261.93532;211.52129
0.05;221.031;94.218;261.94338;211.50285
0.04;221.154;94.341;261.94741;211.49363
0.05;221.523;94.341;261.95947;211.46602
0.05;221.646;94.464;261.96349;211.45682
0.04;222.015;94.341;261.97553;211.42926
0.05;222.261;94.341;261.98354;211.41091
0.05;222.507;94.341;261.99155;211.39258
0.05;222.753;94.464;261.99954;211.37427
0.04;222.876;94.587;262.00354;211.36512
0.05;223.122;94.464;262.01152;211.34683
0.04;223.368;94.587;262.01949;211.32856
0.05;223.737;94.464;262.03143;211.30119
0.05;223.86;94.71;262.03541;211.29208
0.05;224.106;94.833;262.04335;211.27387
0.04;224.352;94.833;262.05129;211.25567
0.05;224.475;94.956;262.05525;211.24658
0.05;224.598;95.079;262.05922;211.23749
0.04;224.844;95.202;262.06713;211.21933
0.05;225.213;95.325;262.07899;211.19213
0.04;225.582;95.325;262.09083;211.16496
0.06;225.828;95.448;262.09872;211.14688
0.04;226.197;95.571;262.11052;211.11978
0.05;226.443;95.571;262.11838;211.10174
0.04;226.689;95.694;262.12623;211.08371
0.05;226.935;95.571;262.13407;211.06571
0.05;227.181;95.694;262.14191;211.04772
0.04;227.55;95.448;262.15364;211.02077
0.05;227.673;95.571;262.15754;211.01179
0.05;227.919;95.571;262.16535;210.99386
0.05;228.042;95.694;262.16925;210.9849
0.04;228.288;95.817;262.17704;210.96699
0.05;228.411;95.94;262.18094;210.95804
0.04;228.78;95.817;262.1926;210.93123
0.05;229.026;95.817;262.20037;210.91337
0.05;229.395;95.94;262.212;210.88662
0.05;229.641;95.94;262.21974;210.86881
0.04;229.887;96.063;262.22748;210.85102
0.05;230.256;95.817;262.23907;210.82436
0.05;230.502;95.94;262.24678;210.80661
0.04;230.871;95.694;262.25833;210.78002
0.05;230.994;95.817;262.26218;210.77117
0.05;231.24;95.694;262.26987;210.75347
0.04;231.363;95.94;262.27371;210.74463
0.05;231.609;95.94;262.28138;210.72696
0.05;231.855;95.817;262.28905;210.7093
0.04;231.978;95.94;262.29288;210.70048
0.05;232.347;95.817;262.30436;210.67405
0.05;232.593;95.94;262.312;210.65645
0.05;232.839;95.94;262.31963;210.63886
0.04;233.085;96.063;262.32725;210.6213
0.05;233.454;96.063;262.33867;210.59498
0.04;233.7;96.063;262.34627;210.57746
0.05;234.069;95.94;262.35765;210.55121
0.05;234.192;96.186;262.36145;210.54246
0.04;234.438;96.186;262.36902;210.52499
0.05;234.684;96.309;262.37659;210.50754
0.05;234.807;96.432;262.38037;210.49882
0.05;235.053;96.432;262.38792;210.48139
0.04;235.299;96.432;262.39547;210.46398
0.05;235.545;96.555;262.40301;210.44658
0.04;235.791;96.555;262.41054;210.42921
0.05;236.037;96.555;262.41806;210.41185
0.05;236.283;96.678;262.42557;210.3945
0.05;236.652;96.555;262.43682;210.36852
0.04;236.898;96.555;262.44431;210.35122
0.05;237.144;96.555;262.4518;210.33393
0.05;237.39;96.555;262.45927;210.31667
0.04;237.636;96.678;262.46674;210.29942
0.05;238.005;96.555;262.47792;210.27357
0.04;238.005;96.924;262.47792;210.27357
0.05;238.251;96.924;262.48537;210.25637
0.05;238.62;96.924;262.49652;210.23059
0.05;238.989;96.678;262.50766;210.20484
0.04;239.235;96.678;262.51507;210.1877
0.05;239.481;96.924;262.52247;210.17058
0.05;239.727;96.924;262.52987;210.15347
0.04;239.85;97.17;262.53356;210.14493
0.05;240.219;96.924;262.54464;210.11931
0.05;240.342;97.17;262.54832;210.11078
0.04;240.711;97.17;262.55937;210.08521
0.05;240.834;97.293;262.56305;210.0767
0.05;241.08;97.047;262.5704;210.05968
0.04;241.326;97.17;262.57774;210.04268
0.05;241.572;97.17;262.58508;210.0257
0.05;241.695;97.293;262.58874;210.01721
0.05;242.064;97.293;262.59972;209.99178
0.04;242.187;97.416;262.60338;209.98331
0.05;242.556;97.416;262.61434;209.95793
0.04;242.925;97.416;262.62528;209.93259
0.05;243.171;97.416;262.63256;209.91571
0.05;243.54;97.293;262.64347;209.89043
0.04;243.663;97.539;262.6471;209.88201
0.05;243.909;97.416;262.65436;209.86518
0.05;244.155;97.416;262.66161;209.84837
0.05;244.278;97.539;262.66523;209.83997
0.04;244.647;97.416;262.67609;209.8148
0.05;244.893;97.293;262.68331;209.79804
0.04;245.016;97.539;262.68692;209.78966
0.05;245.385;97.293;262.69774;209.76456
0.05;245.508;97.539;262.70134;209.7562
0.05;245.754;97.539;262.70854;209.7395
0.04;246;97.539;262.71573;209.72281
0.05;246.246;97.539;262.72292;209.70614
0.05;246.615;97.416;262.73368;209.68116
0.04;246.861;97.539;262.74084;209.66452
0.05;247.107;97.539;262.748;209.64791
0.04;247.353;97.539;262.75515;209.63131
0.06;247.599;97.539;262.76229;209.61472
0.04;247.845;97.539;262.76942;209.59815
0.05;248.091;97.662;262.77654;209.5816
0.04;248.337;97.662;262.78366;209.56506
0.05;248.583;97.662;262.79077;209.54854
0.05;248.829;97.662;262.79787;209.53204
0.04;249.075;97.785;262.80497;209.51555
0.05;249.198;97.908;262.80851;209.50731
0.05;249.567;97.785;262.81913;209.48261
0.05;249.813;97.785;262.8262;209.46617
0.04;250.182;97.662;262.8368;209.44154
0.05;250.428;97.539;262.84385;209.42514
0.04;250.674;97.539;262.85089;209.40875
0.05;250.92;97.539;262.85793;209.39238
0.05;251.166;97.539;262.86496;209.37602
0.04;251.412;97.539;262.87198;209.35968
0.05;251.658;97.539;262.87899;209.34336
0.05;251.904;97.416;262.886;209.32705
0.05;252.15;97.416;262.893;209.31075
0.04;252.396;97.539;262.89999;209.29447
0.05;252.642;97.416;262.90697;209.27821
0.04;252.888;97.416;262.91395;209.26196
0.05;253.134;97.416;262.92092;209.24573
0.05;253.503;97.17;262.93136;209.22141
0.05;253.749;97.293;262.93831;209.20522
0.04;253.872;97.293;262.94178;209.19713
0.05;254.118;97.293;262.94872;209.18096
0.05;254.241;97.416;262.95219;209.17288
0.04;254.61;97.293;262.96258;209.14866
0.05;254.61;97.662;262.96258;209.14866
0.04;254.856;97.539;262.9695;209.13254
0.05;255.225;97.416;262.97986;209.10838
0.05;255.471;97.539;262.98676;209.0923
0.05;255.717;97.785;262.99365;209.07622
0.04;256.086;97.785;263.00397;209.05215
0.05;256.332;97.785;263.01085;209.03611
0.05;256.578;97.908;263.01771;209.0201
0.04;256.824;97.908;263.02457;209.00409
0.05;257.07;97.908;263.03142;208.9881
0.04;257.316;98.031;263.03827;208.97213
0.05;257.439;98.031;263.04169;208.96415
0.05;257.808;98.031;263.05193;208.94023
0.05;258.054;98.031;263.05876;208.9243
0.04;258.423;98.031;263.06898;208.90044
0.05;258.546;98.277;263.07238;208.89249
0.05;258.792;98.277;263.07918;208.87661
0.04;259.038;98.277;263.08597;208.86074
0.05;259.284;98.277;263.09276;208.84489
0.04;259.53;98.277;263.09954;208.82905
0.05;259.653;98.4;263.10293;208.82114
0.05;259.899;98.4;263.1097;208.80532
0.05;260.145;98.4;263.11646;208.78952
0.04;260.391;98.523;263.12321;208.77373
0.05;260.76;98.523;263.13333;208.75008
0.05;261.006;98.523;263.14007;208.73433
0.04;261.375;98.523;263.15016;208.71073
0.05;261.621;98.523;263.15688;208.69502
0.05;261.867;98.646;263.1636;208.67932
0.04;262.113;98.646;263.1703;208.66364
0.05;262.359;98.646;263.177;208.64797
0.05;262.605;98.646;263.18369;208.63231
0.04;262.851;98.523;263.19038;208.61667
0.05;262.974;98.646;263.19372;208.60886
0.05;263.22;98.646;263.20039;208.59324
0.04;263.466;98.646;263.20706;208.57764
0.05;263.835;98.646;263.21705;208.55426
0.05;264.081;98.646;263.2237;208.53869
0.04;264.327;98.646;263.23034;208.52314
0.05;264.573;98.646;263.23698;208.5076
0.05;264.696;98.769;263.2403;208.49983
0.04;264.942;98.892;263.24692;208.48431
0.05;265.188;98.892;263.25354;208.46881
0.05;265.434;98.892;263.26016;208.45332
0.05;265.803;98.769;263.27007;208.43011
0.04;266.172;98.769;263.27996;208.40694
0.05;266.418;98.769;263.28654;208.39151
0.04;266.664;98.892;263.29312;208.37609
0.05;266.91;98.769;263.2997;208.36069
0.05;267.156;98.769;263.30626;208.3453
0.04;267.402;98.769;263.31282;208.32992
0.05;267.525;98.769;263.3161;208.32224
0.05;267.771;98.769;263.32265;208.30688
0.05;268.017;98.646;263.32919;208.29154
0.04;268.263;98.523;263.33573;208.27622
0.05;268.386;98.646;263.33899;208.26856
0.05;268.509;98.646;263.34226;208.2609
0.04;268.755;98.769;263.34878;208.24561
0.05;269.124;98.646;263.35855;208.22269
0.04;269.37;98.769;263.36506;208.20742
0.05;269.739;98.769;263.37481;208.18455
0.05;270.108;98.769;263.38454;208.16171
0.05;270.354;98.769;263.39102;208.14651
0.04;270.723;98.523;263.40073;208.12372
0.05;270.846;98.646;263.40396;208.11613
0.05;271.092;98.646;263.41042;208.10096
0.04;271.338;98.523;263.41688;208.08581
0.05;271.461;98.4;263.4201;208.07824
0.04;271.707;98.4;263.42655;208.06311
0.05;271.953;98.4;263.43299;208.04799
0.05;272.199;98.4;263.43942;208.03288
0.05;272.445;98.4;263.44584;208.01779
0.04;272.814;98.277;263.45547;207.99518
0.05;273.06;98.4;263.46188;207.98012
0.05;273.306;98.277;263.46828;207.96508
0.04;273.552;98.277;263.47468;207.95005
0.05;273.675;98.277;263.47788;207.94254
0.04;273.798;98.523;263.48107;207.93503
0.05;274.167;98.523;263.49065;207.91253
0.05;274.413;98.523;263.49702;207.89755
0.05;274.782;98.523;263.50657;207.8751
0.04;275.028;98.523;263.51293;207.86015
0.05;275.274;98.523;263.51929;207.84521
0.05;275.52;98.523;263.52563;207.83029
0.04;275.643;98.646;263.5288;207.82283
0.05;275.889;98.523;263.53514;207.80793
0.05;276.135;98.523;263.54147;207.79304
0.04;276.381;98.523;263.5478;207.77816
0.05;276.627;98.523;263.55412;207.7633
0.05;276.873;98.523;263.56043;207.74845
0.04;277.242;98.523;263.56989;207.7262
0.05;277.488;98.646;263.57619;207.71138
0.05;277.734;98.646;263.58248;207.69658
0.04;278.103;98.523;263.59191;207.6744
0.05;278.226;98.646;263.59504;207.66701
0.05;278.472;98.646;263.60132;207.65225
0.04;278.718;98.523;263.60759;207.63749
0.05;278.964;98.523;263.61385;207.62275
0.05;279.21;98.4;263.6201;207.60803
0.04;279.456;98.4;263.62635;207.59332
0.05;279.702;98.4;263.6326;207.57862
0.05;279.948;98.523;263.63883;207.56393
0.05;280.194;98.4;263.64506;207.54926
0.04;280.563;98.4;263.6544;207.52727
0.05;280.686;98.523;263.65751;207.51995
0.04;280.932;98.4;263.66372;207.50531
0.05;281.055;98.523;263.66683;207.498
0.05;281.301;98.523;263.67303;207.48338
0.04;281.547;98.523;263.67923;207.46878
0.05;281.916;98.4;263.68852;207.4469
0.05;282.162;98.523;263.6947;207.43233
0.05;282.531;98.4;263.70397;207.41049
0.04;282.777;98.4;263.71014;207.39595
0.05;283.023;98.4;263.7163;207.38143
0.05;283.269;98.277;263.72246;207.36691
0.04;283.638;98.277;263.73169;207.34516
0.05;283.761;98.277;263.73476;207.33792
0.04;284.007;98.154;263.7409;207.32344
0.05;284.253;98.031;263.74704;207.30898
0.05;284.499;98.031;263.75317;207.29453
0.05;284.745;98.031;263.75929;207.28009
0.04;284.868;98.154;263.76235;207.27287
0.05;285.237;98.031;263.77152;207.25125
0.05;285.36;98.154;263.77458;207.24404
0.04;285.852;97.908;263.78678;207.21526
0.05;285.975;97.908;263.78983;207.20808
0.04;286.221;97.908;263.79592;207.19371
0.05;286.467;97.785;263.802;207.17936
0.05;286.713;97.785;263.80808;207.16502
0.05;286.836;97.785;263.81112;207.15785
0.04;287.082;97.785;263.81719;207.14353
0.05;287.328;97.785;263.82325;207.12922
0.05;287.574;97.785;263.82931;207.11492
0.04;287.82;97.785;263.83537;207.10064
0.05;288.189;97.785;263.84444;207.07923
0.05;288.435;97.785;263.85048;207.06498
0.04;288.804;97.662;263.85953;207.04362
0.05;289.05;97.785;263.86555;207.02939
0.05;289.173;97.908;263.86856;207.02229
0.04;289.296;97.908;263.87157;207.01518
0.05;289.665;97.785;263.88059;206.99389
0.05;289.788;97.785;263.8836;206.98679
0.05;290.034;97.785;263.8896;206.97262
0.04;290.403;97.785;263.8986;206.95137
0.05;290.526;97.908;263.9016;206.9443
0.04;290.895;97.785;263.91058;206.92309
0.05;291.141;97.785;263.91656;206.90897
0.05;291.387;97.908;263.92253;206.89486
0.04;291.633;97.908;263.9285;206.88076
0.05;292.002;97.785;263.93745;206.85963
0.05;292.248;97.908;263.9434;206.84556
0.05;292.494;97.785;263.94935;206.8315
0.04;292.74;97.785;263.9553;206.81746
0.05;292.986;97.785;263.96124;206.80342
0.04;293.109;97.785;263.96421;206.79641
0.05;293.478;97.662;263.97311;206.77539
0.05;293.724;97.662;263.97903;206.76139
0.05;293.97;97.785;263.98495;206.7474
0.04;294.216;97.785;263.99087;206.73342
0.05;294.462;97.785;263.99678;206.71946
0.05;294.585;97.908;263.99973;206.71248
0.04;294.831;97.908;264.00563;206.69853
0.05;294.954;98.031;264.00858;206.69156
0.04;295.323;97.785;264.01742;206.67067
0.05;295.569;97.785;264.02331;206.65676
0.05;295.938;97.662;264.03213;206.63591
0.05;296.184;97.662;264.038;206.62203
0.04;296.43;97.539;264.04387;206.60815
0.05;296.799;97.416;264.05266;206.58736
0.05;297.168;97.293;264.06145;206.5666
0.04;297.414;97.416;264.0673;206.55277
0.05;297.66;97.293;264.07314;206.53896
0.04;297.783;97.17;264.07606;206.53205
0.05;297.906;97.17;264.07898;206.52515
0.05;298.152;97.17;264.08481;206.51136
0.05;298.398;97.047;264.09064;206.49757
0.04;298.644;97.047;264.09647;206.4838
0.05;298.767;97.293;264.09938;206.47692
0.05;299.136;97.047;264.1081;206.45629
0.04;299.382;97.047;264.11391;206.44255
0.05;299.628;97.047;264.11971;206.42882
0.05;299.874;96.924;264.12551;206.41511
0.04;300.243;96.801;264.1342;206.39455
0.05;300.612;96.555;264.14288;206.37403
0.05;300.735;96.678;264.14577;206.36719
0.04;300.981;96.555;264.15155;206.35352
0.05;301.227;96.555;264.15732;206.33987
0.05;301.35;96.555;264.16021;206.33304
0.05;301.719;96.432;264.16886;206.31259
0.04;302.088;96.309;264.17749;206.29215
0.05;302.334;96.186;264.18325;206.27855
0.04;302.58;96.186;264.18899;206.26495
0.05;302.826;96.063;264.19473;206.25137
0.05;303.072;95.817;264.20047;206.23779
0.04;303.318;95.694;264.20621;206.22423
0.05;303.564;95.571;264.21193;206.21067
0.05;303.81;95.571;264.21766;206.19713
0.05;304.056;95.448;264.22338;206.1836
0.04;304.302;95.202;264.22909;206.17008
0.05;304.548;95.079;264.2348;206.15657
0.04;304.794;94.956;264.24051;206.14307
0.05;305.163;94.71;264.24906;206.12284
0.05;305.409;94.587;264.25475;206.10936
0.05;305.655;94.464;264.26044;206.0959
0.04;305.778;94.464;264.26328;206.08917
0.05;306.147;94.218;264.27181;206.06901
0.05;306.393;94.095;264.27748;206.05557
0.04;306.639;93.972;264.28315;206.04215
0.05;306.885;93.849;264.28882;206.02874
0.05;307.008;93.726;264.29165;206.02204
0.05;307.254;93.726;264.29731;206.00864
0.04;307.623;93.48;264.30579;205.98857
0.05;307.746;93.48;264.30862;205.98188
0.04;307.992;93.48;264.31427;205.96852
0.05;308.361;93.234;264.32273;205.94849
