Time,Intensity
0.21914,4899
0.21947,4880
0.2198,4940
0.22014,5482
0.22047,5680
0.2208,4943
0.22114,4753
0.22147,4684
0.2218,5023
0.22214,4846
0.22247,5804
0.2228,5405
0.22314,4998
0.22347,4951
0.2238,4894
0.22414,5096
0.22447,4580
0.2248,5166
0.22514,5946
0.22547,5245
0.2258,5113
0.22614,4802
0.22647,5245
0.2268,4930
0.22714,4980
0.22747,5283
0.2278,5783
0.22814,4936
0.22847,5020
0.2288,5234
0.22914,5501
0.22947,5461
0.2298,5005
0.23014,4718
0.23047,4789
0.2308,5323
0.23114,5141
0.23147,4702
0.2318,4933
0.23214,5140
0.23247,5086
0.2328,5600
0.23314,5267
0.23347,4899
0.2338,4795
0.23414,5059
0.23447,5488
0.2348,5016
0.23514,4856
0.23547,5407
0.2358,4784
0.23614,6057
0.23647,5031
0.2368,5008
0.23714,4901
0.23747,5000
0.2378,6042
0.23814,5174
0.23847,4946
0.2388,4701
0.23914,4985
0.23947,5914
0.2398,5170
0.24014,4949
0.24047,4893
0.2408,5089
0.24114,6415
0.24147,6678
0.2418,6729
0.24214,8841
0.24247,10528
0.2428,13198
0.24314,17052
0.24347,20780
0.2438,22219
0.24414,25264
0.24447,25324
0.2448,25618
0.24514,23376
0.24547,20312
0.2458,18091
0.24614,14382
0.24647,11713
0.2468,10767
0.24714,8279
0.24747,7054
0.2478,6367
0.24814,5755
0.24847,5847
0.2488,5652
0.24914,6012
0.24947,5196
0.2498,4897
0.25014,5285
0.25047,4963
0.2508,4498
0.25114,4957
0.25147,5834
0.2518,5398
0.25214,4897
0.25247,4852
0.2528,4869
0.25314,4697
0.25347,5198
0.2538,5546
0.25414,4430
0.25447,5222
0.2548,5081
0.25514,5036
0.25547,5662
0.2558,4758
0.25614,5110
0.25647,4898
0.2568,5088
0.25714,5501
0.25747,4737
0.2578,5183
0.25814,4721
0.25847,5650
0.2588,5383
0.25914,4719
0.25947,4751
0.2598,4776
0.26014,4864
0.26047,5155
0.2608,5624
0.26114,4651
0.26147,4975
0.2618,4683
0.26214,4921
0.26247,5068
0.2628,4980
0.26314,4703
0.26347,4984
0.2638,5082
0.26414,5184
0.26447,5129
0.2648,4897
0.26514,4954
0.26547,4875
0.2658,5560
0.26614,5022
0.26647,4540
0.2668,5146
0.26714,4625
0.26747,4706
0.2678,4630
0.26814,5141
0.26847,4723
0.2688,5140
0.26914,4656
0.26947,5055
0.2698,5310
0.27014,4786
0.27047,5830
0.2708,5245
0.27114,4719
0.27147,4703
0.2718,4729
0.27214,4606
0.27247,5074
0.2728,5690
0.27314,5039
0.27347,4923
0.2738,4562
0.27414,4765
0.27447,5034
0.2748,5577
0.27514,4651
0.27547,4871
0.2758,4528
0.27614,4870
0.27647,5652
0.2768,4552
0.27714,4660
0.27747,5130
0.2778,5303
0.27814,6569
0.27847,6567
0.2788,7091
0.27914,6904
0.27947,7463
0.2798,7668
0.28014,7674
0.28047,6829
0.2808,6448
0.28114,5773
0.28147,5771
0.2818,5570
0.28214,5732
0.28247,5595
0.2828,5506
0.28314,5849
0.28347,5264
0.2838,5171
0.28414,4952
0.28447,5036
0.2848,5881
0.28514,6125
0.28547,5797
0.2858,5628
0.28614,5999
0.28647,5842
0.2868,5799
0.28714,5623
0.28747,6096
0.2878,6305
0.28814,5777
0.28847,5167
0.2888,5026
0.28914,5088
0.28947,5706
0.2898,5961
0.29014,5308
0.29047,4957
0.2908,4757
0.29114,4956
0.29147,4739
0.2918,5371
0.29214,5582
0.29247,5538
0.2928,4877
0.29314,5067
0.29347,5081
0.2938,5344
0.29414,5924
0.29447,5002
0.2948,4915
0.29514,5065
0.29547,5049
0.2958,5478
0.29614,5263
0.29647,4993
0.2968,5045
0.29714,5124
0.29747,5283
0.2978,5162
0.29814,4844
0.29847,4796
0.2988,4962
0.29914,5790
0.29947,5728
0.2998,5610
0.30014,5288
0.30047,5159
0.3008,5308
0.30114,6000
0.30147,6781
0.3018,6573
0.30214,6135
0.30247,6365
0.3028,6107
0.30314,5771
0.30347,5993
0.3038,6206
0.30414,6071
0.30447,5407
0.3048,5058
0.30514,4827
0.30547,5317
0.3058,5148
0.30614,4957
0.30647,5245
0.3068,5680
0.30714,5470
0.30747,5168
0.3078,5194
0.30814,5011
0.30847,4758
0.3088,4955
0.30914,5435
0.30947,5854
0.3098,6042
0.31014,5106
0.31047,5629
0.3108,5984
0.31114,6798
0.31147,8979
0.3118,11165
0.31214,15409
0.31247,19710
0.3128,26388
0.31314,32013
0.31347,35650
0.3138,37164
0.31414,35446
0.31447,32581
0.3148,28738
0.31514,23580
0.31547,18530
0.3158,14002
0.31614,10121
0.31647,8933
0.3168,6824
0.31714,6073
0.31747,5475
0.3178,5249
0.31814,5380
0.31847,5486
0.3188,5615
0.31914,5487
0.31947,4934
0.3198,4714
0.32014,4841
0.32047,4771
0.3208,5170
0.32114,5729
0.32147,4960
0.3218,5000
0.32214,4747
0.32247,5231
0.3228,5220
0.32314,4889
0.32347,4839
0.3238,4909
0.32414,5130
0.32447,5400
0.3248,4996
0.32514,4720
0.32547,4724
0.3258,4862
0.32614,4753
0.32647,5096
0.3268,5151
0.32714,4785
0.32747,4653
0.3278,4593
0.32814,4464
0.32847,4640
0.3288,5055
0.32914,5510
0.32947,4587
0.3298,4675
0.33014,4663
0.33047,4763
0.3308,4988
0.33114,4871
0.33147,4914
0.3318,4763
0.33214,4490
0.33247,5566
0.3328,5419
0.33314,4566
0.33347,4715
0.3338,4631
0.33414,4948
0.33447,5174
0.3348,4678
0.33514,4615
0.33547,4468
0.3358,4861
0.33614,5251
0.33647,4463
0.3368,4495
0.33714,4427
0.33747,4525
0.3378,4440
0.33814,5117
0.33847,5250
0.3388,4165
0.33914,5004
0.33947,4933
0.3398,5153
0.34014,5034
0.34047,4596
0.3408,4462
0.34114,4469
0.34147,4216
0.3418,4540
0.34214,4783
0.34247,4368
0.3428,4216
0.34314,4553
0.34347,5126
0.3438,4580
0.34414,4423
0.34447,4438
0.3448,4044
0.34514,4635
0.34547,4956
0.3458,4452
0.34614,4338
0.34647,4186
0.3468,4587
0.34714,4322
0.34747,4264
0.3478,4796
0.34814,5449
0.34847,4886
0.3488,4771
0.34914,4731
0.34947,4352
0.3498,4486
0.35014,5478
0.35047,4718
0.3508,4388
0.35114,4913
0.35147,4453
0.3518,5242
0.35214,4648
0.35247,4252
0.3528,4662
0.35314,4466
0.35347,5273
0.3538,4569
0.35414,4546
0.35447,4896
0.3548,4416
0.35514,5347
0.35547,4872
0.3558,4730
0.35614,4350
0.35647,4130
0.3568,4799
0.35714,5598
0.35747,4562
0.3578,4530
0.35814,4397
0.35847,4204
0.3588,4685
0.35914,4644
0.35947,4500
0.3598,4789
0.36014,4626
0.36047,4402
0.3608,4060
0.36114,4374
0.36147,4725
0.3618,4539
0.36214,5262
0.36247,4841
0.3628,4545
0.36314,4531
0.36347,4393
0.3638,4175
0.36414,4425
0.36447,4847
0.3648,4822
0.36514,4620
0.36547,4214
0.3658,4482
0.36614,4394
0.36647,4526
0.3668,4835
0.36714,4717
0.36747,4630
0.3678,4447
0.36814,4398
0.36847,4554
0.3688,4748
0.36914,5246
0.36947,4798
0.3698,4107
0.37014,4322
0.37047,4665
0.3708,4853
0.37114,5104
0.37147,5278
0.3718,6783
0.37214,8550
0.37247,12142
0.3728,16079
0.37314,21097
0.37347,27433
0.3738,34529
0.37414,40184
0.37447,42647
0.3748,43536
0.37514,40987
0.37547,37291
0.3758,31244
0.37614,25020
0.37647,19317
0.3768,14942
0.37714,10527
0.37747,8339
0.3778,6638
0.37814,5281
0.37847,5940
0.3788,5273
0.37914,4981
0.37947,4566
0.3798,4192
0.38014,4487
0.38047,4421
0.3808,4556
0.38114,4536
0.38147,4657
0.3818,5063
0.38214,4408
0.38247,4584
0.3828,4211
0.38314,4374
0.38347,5074
0.3838,4785
0.38414,3920
0.38447,4377
0.3848,4300
0.38514,4453
0.38547,4405
0.3858,4734
0.38614,4936
0.38647,4417
0.3868,4081
0.38714,4447
0.38747,4690
0.3878,4570
0.38814,4667
0.38847,4676
0.3888,4553
0.38914,4756
0.38947,4855
0.3898,5477
0.39014,5630
0.39047,6057
0.3908,6741
0.39114,6631
0.39147,7699
0.3918,7252
0.39214,7152
0.39247,7578
0.3928,7107
0.39314,6381
0.39347,6291
0.3938,5952
0.39414,5627
0.39447,5171
0.3948,4827
0.39514,4809
0.39547,4695
0.3958,4668
0.39614,5238
0.39647,4591
0.3968,4546
0.39714,4316
0.39747,3945
0.3978,4227
0.39814,4150
0.39847,4915
0.3988,4532
0.39914,3843
0.39947,4568
0.3998,4318
0.40014,4386
0.40047,4742
0.4008,4211
0.40114,3976
0.40147,4344
0.4018,3955
0.40214,4501
0.40247,4686
0.4028,4277
0.40314,4333
0.40347,3969
0.4038,4713
0.40414,4531
0.40447,4234
0.4048,4259
0.40514,4304
0.40547,4134
0.4058,4750
0.40614,4554
0.40647,4145
0.4068,4035
0.40714,3927
0.40747,4453
0.4078,4550
0.40814,4546
0.40847,4131
0.4088,4356
0.40914,4265
0.40947,4566
0.4098,5145
0.41014,4261
0.41047,3950
0.4108,3759
0.41114,4016
0.41147,4666
0.4118,4115
0.41214,4312
0.41247,3995
0.4128,4466
0.41314,4673
0.41347,4110
0.4138,4378
0.41414,4431
0.41447,4893
0.4148,4847
0.41514,4289
0.41547,4072
0.4158,3870
0.41614,3904
0.41647,3974
0.4168,4425
0.41714,4423
0.41747,4405
0.4178,3960
0.41814,4246
0.41847,4089
0.4188,3972
0.41914,4385
0.41947,4692
0.4198,4576
0.42014,4215
0.42047,4236
0.4208,3892
0.42114,4147
0.42147,3969
0.4218,4366
0.42214,4552
0.42247,4262
0.4228,4102
0.42314,4034
0.42347,3844
0.4238,4298
0.42414,3938
0.42447,4197
0.4248,4115
0.42514,4395
0.42547,4515
0.4258,4693
0.42614,5053
0.42647,6227
0.4268,7975
0.42714,10674
0.42747,12709
0.4278,16846
0.42814,20577
0.42847,26894
0.4288,31384
0.42914,35729
0.42947,41184
0.4298,46546
0.43014,48212
0.43047,47294
0.4308,44617
0.43114,37278
0.43147,31862
0.4318,24334
0.43214,18060
0.43247,13555
0.4328,9964
0.43314,8085
0.43347,6002
0.4338,5053
0.43414,5350
0.43447,5061
0.4348,4557
0.43514,4139
0.43547,4485
0.4358,4357
0.43614,5009
0.43647,4481
0.4368,4471
0.43714,4177
0.43747,4066
0.4378,4129
0.43814,3815
0.43847,3788
0.4388,3984
0.43914,3943
0.43947,4126
0.4398,4654
0.44014,4144
0.44047,4094
0.4408,4367
0.44114,4175
0.44147,4106
0.4418,4888
0.44214,3819
0.44247,3858
0.4428,3958
0.44314,4323
0.44347,3809
0.4438,4078
0.44414,4137
0.44447,4346
0.4448,4183
0.44514,4106
0.44547,3906
0.4458,4048
0.44614,4083
0.44647,4440
0.4468,4463
0.44714,4315
0.44747,4158
0.4478,4224
0.44814,4309
0.44847,4280
0.4488,3993
0.44914,4036
0.44947,3921
0.4498,4401
0.45014,4329
0.45047,4229
0.4508,3892
0.45114,3944
0.45147,4258
0.4518,4193
0.45214,4306
0.45247,3695
0.4528,3792
0.45314,3882
0.45347,4339
0.4538,4409
0.45414,4227
0.45447,3782
0.4548,4161
0.45514,3965
0.45547,4126
0.4558,4372
0.45614,4392
0.45647,4135
0.4568,3704
0.45714,3606
0.45747,4158
0.4578,4043
0.45814,4105
0.45847,3902
0.4588,4209
0.45914,4468
0.45947,4211
0.4598,3943
0.46014,4062
0.46047,3674
0.4608,3913
0.46114,4690
0.46147,4437
0.4618,3973
0.46214,4132
0.46247,4059
0.4628,3897
0.46314,4022
0.46347,3676
0.4638,4107
0.46414,4785
0.46447,4247
0.4648,3739
0.46514,3512
0.46547,3888
0.4658,4715
0.46614,3963
0.46647,3774
0.4668,4225
0.46714,4051
0.46747,4703
0.4678,4319
0.46814,3728
0.46847,3966
0.4688,3978
0.46914,4104
0.46947,4497
0.4698,3827
0.47014,4354
0.47047,4387
0.4708,4695
0.47114,4603
0.47147,5008
0.4718,4398
0.47214,4932
0.47247,4649
0.4728,5399
0.47314,5457
0.47347,4888
0.4738,5485
0.47414,5274
0.47447,5427
0.4748,5443
0.47514,5971
0.47547,5767
0.4758,5749
0.47614,5772
0.47647,6297
0.4768,6657
0.47714,7886
0.47747,8397
0.4778,10278
0.47814,12542
0.47847,15034
0.4788,17517
0.47914,20404
0.47947,25496
0.4798,31120
0.48014,38496
0.48047,45398
0.4808,52833
0.48114,57176
0.48147,59360
0.4818,58603
0.48214,52070
0.48247,43330
0.4828,34934
0.48314,25800
0.48347,19091
0.4838,12638
0.48414,9406
0.48447,7414
0.4848,5932
0.48514,5682
0.48547,4631
0.4858,4904
0.48614,4191
0.48647,4265
0.4868,4624
0.48714,4084
0.48747,4385
0.4878,4267
0.48814,4334
0.48847,4268
0.4888,3982
0.48914,4499
0.48947,3816
0.4898,4321
0.49014,4517
0.49047,3611
0.4908,3861
0.49114,4022
0.49147,3974
0.4918,4483
0.49214,3804
0.49247,4135
0.4928,3457
0.49314,3810
0.49347,3738
0.4938,4255
0.49414,4317
0.49447,3953
0.4948,3665
0.49514,3904
0.49547,3626
0.4958,3723
0.49614,3672
0.49647,4070
0.4968,4457
0.49714,3988
0.49747,3900
0.4978,3933
0.49814,3658
0.49847,3876
0.4988,4118
0.49914,4604
0.49947,3901
0.4998,3958
0.50014,3874
0.50047,3708
0.5008,3705
0.50114,3794
0.50147,3748
0.5018,3825
0.50214,4084
0.50247,4057
0.5028,4078
0.50314,3903
0.50347,3924
0.5038,3933
0.50414,4051
0.50447,4322
0.5048,3947
0.50514,3799
0.50547,3570
0.5058,4041
0.50614,4318
0.50647,3612
0.5068,3784
0.50714,3774
0.50747,3738
0.5078,4596
0.50814,3835
0.50847,4171
0.5088,4060
0.50914,4051
0.50947,4649
0.50981,3846
0.51014,4361
0.51047,4041
0.5108,4386
0.51114,4512
0.51147,3855
0.5118,3949
0.51214,3837
0.51247,3955
0.5128,4056
0.51314,4505
0.51347,4389
0.5138,4160
0.51414,4368
0.51447,4034
0.5148,4305
0.51514,4025
0.51547,4136
0.5158,4243
0.51614,3983
0.51647,4368
0.5168,4565
0.51714,4047
0.51747,4398
0.5178,4246
0.51814,3905
0.51847,3969
0.5188,4192
0.51914,4641
0.51947,4758
0.5198,4369
0.52014,4206
0.52047,4311
0.5208,4338
0.52114,4450
0.52147,4536
0.5218,4925
0.52214,4362
0.52247,4277
0.5228,4262
0.52314,4881
0.52347,5118
0.5238,5474
0.52414,5798
0.52447,7266
0.5248,9136
0.52514,10710
0.52547,14538
0.5258,16843
0.52614,21682
0.52647,25824
0.5268,33534
0.52714,42105
0.52747,51285
0.5278,58488
0.52814,64713
0.52847,69307
0.5288,66286
0.52914,60122
0.52947,51933
0.5298,39874
0.53014,30179
0.53047,21175
0.5308,15703
0.53114,10713
0.53147,7738
0.5318,6052
0.53214,4805
0.53247,4437
0.5328,4297
0.53314,4252
0.53347,4343
0.5338,4299
0.53414,4031
0.53447,4010
0.5348,3734
0.53514,4728
0.53547,4428
0.5358,3720
0.53614,3838
0.53647,4041
0.5368,4226
0.53714,4368
0.53747,4099
0.5378,3788
0.53814,4019
0.53847,3790
0.5388,4116
0.53914,3986
0.53947,3950
0.5398,3892
0.54014,4175
0.54047,4208
0.5408,3735
0.54114,4048
0.54147,3873
0.5418,3887
0.54214,3493
0.54247,4314
0.5428,4381
0.54314,4164
0.54347,4250
0.5438,4113
0.54414,4184
0.54447,4334
0.5448,3807
0.54514,3705
0.54547,3933
0.5458,3498
0.54614,3969
0.54647,3894
0.5468,3840
0.54714,4185
0.54747,3738
0.5478,4138
0.54814,4305
0.54847,4328
0.5488,4174
0.54914,4126
0.54947,4055
0.5498,4429
0.55014,4858
0.55047,5240
0.5508,5294
0.55114,5749
0.55147,5851
0.5518,5545
0.55214,5899
0.55247,6088
0.5528,6314
0.55314,5750
0.55347,5803
0.5538,6028
0.55414,5888
0.55447,6434
0.5548,5358
0.55514,4647
0.55547,5271
0.5558,4726
0.55614,4614
0.55647,4220
0.5568,4276
0.55714,4469
0.55747,4491
0.5578,4636
0.55814,4002
0.55847,4255
0.5588,3911
0.55914,3994
0.55947,3970
0.5598,4546
0.56014,4304
0.56047,4040
0.5608,4116
0.56114,3998
0.56147,4067
0.5618,4409
0.56214,4392
0.56247,4134
0.5628,4110
0.56314,4081
0.56347,3814
0.5638,4167
0.56414,3767
0.56447,4059
0.5648,4011
0.56514,4017
0.56547,4348
0.5658,4983
0.56614,4179
0.56647,4365
0.5668,4604
0.56714,5109
0.56747,4804
0.5678,5369
0.56814,6000
0.56847,7483
0.5688,8401
0.56914,11623
0.56947,13796
0.5698,16621
0.57014,20272
0.57047,25026
0.5708,33191
0.57114,41383
0.57147,54014
0.5718,63205
0.57214,72538
0.57247,77975
0.5728,78892
0.57314,70770
0.57347,64068
0.5738,51025
0.57414,37226
0.57447,26242
0.5748,17280
0.57514,11524
0.57547,8425
0.5758,6050
0.57614,5557
0.57647,4706
0.5768,4717
0.57714,4105
0.57747,4300
0.5778,3845
0.57814,4001
0.57847,4095
0.5788,4331
0.57914,4849
0.57947,4667
0.5798,4310
0.58014,4093
0.58047,4077
0.5808,4756
0.58114,4472
0.58147,4184
0.5818,3890
