Deltat;T;DeltaT;pinj;pdet
0.04;149.445;45.51;259.1514;217.74231
0.05;149.568;45.756;259.15706;217.72993
0.04;149.937;45.756;259.17403;217.69281
0.05;150.306;45.756;259.19096;217.65575
0.05;150.429;45.879;259.1966;217.64341
0.04;150.552;46.002;259.20224;217.63108
0.05;150.798;46.125;259.2135;217.60643
0.05;151.167;46.002;259.23037;217.5695
0.05;151.413;46.248;259.2416;217.54491
0.04;151.659;46.248;259.25281;217.52035
0.05;151.782;46.494;259.25842;217.50808
0.04;152.028;46.494;259.26961;217.48355
0.05;152.274;46.617;259.28079;217.45905
0.05;152.397;46.863;259.28638;217.44681
0.05;152.766;46.986;259.30312;217.41013
0.04;152.889;47.109;259.30869;217.39791
0.05;153.135;47.355;259.31983;217.3735
0.05;153.381;47.478;259.33096;217.34911
0.04;153.75;47.601;259.34762;217.31257
0.05;153.996;47.601;259.35871;217.28824
0.05;154.365;47.724;259.37532;217.2518
0.05;154.611;47.847;259.38638;217.22754
0.04;154.98;47.97;259.40295;217.19119
0.05;155.226;48.093;259.41397;217.16698
0.04;155.349;48.093;259.41948;217.15489
0.05;155.718;48.216;259.43599;217.11865
0.05;155.841;48.216;259.44148;217.10658
0.05;156.087;48.462;259.45246;217.08247
0.04;156.333;48.462;259.46343;217.05837
0.05;156.579;48.462;259.47439;217.0343
0.05;156.825;48.462;259.48533;217.01026
0.04;157.071;48.462;259.49626;216.98624
0.05;157.317;48.462;259.50718;216.96225
0.04;157.563;48.462;259.51808;216.93828
0.05;157.686;48.708;259.52353;216.9263
0.05;158.055;48.708;259.53985;216.89041
0.05;158.301;48.831;259.55072;216.86651
0.04;158.547;48.954;259.56157;216.84264
0.05;158.916;49.077;259.57783;216.80688
0.05;159.039;49.323;259.58324;216.79497
0.04;159.285;49.446;259.59406;216.77117
0.05;159.654;49.569;259.61026;216.73551
0.05;159.9;49.569;259.62104;216.71177
0.04;160.146;49.692;259.63181;216.68806
0.05;160.392;49.692;259.64257;216.66437
0.05;160.638;49.815;259.65332;216.6407
0.04;161.13;49.569;259.67477;216.59344
0.05;161.253;49.815;259.68012;216.58164
0.05;161.376;49.938;259.68548;216.56984
0.04;161.622;50.061;259.69617;216.54627
0.05;161.745;50.061;259.70152;216.5345
0.05;161.991;50.184;259.71219;216.51096
0.04;162.237;50.307;259.72286;216.48745
0.05;162.483;50.307;259.73351;216.46396
0.05;162.606;50.43;259.73883;216.45223
0.04;162.852;50.553;259.74946;216.42878
0.05;163.221;50.676;259.76539;216.39365
0.05;163.59;50.553;259.78128;216.35857
0.05;163.959;50.43;259.79715;216.32355
0.04;164.082;50.553;259.80244;216.31188
0.05;164.328;50.676;259.81299;216.28858
0.04;164.451;50.799;259.81827;216.27693
0.05;164.697;50.922;259.82881;216.25366
0.05;164.82;51.291;259.83407;216.24203
0.04;165.066;51.291;259.84459;216.21879
0.05;165.435;51.414;259.86035;216.18398
0.05;165.804;51.414;259.87608;216.14923
0.05;165.927;51.66;259.88132;216.13765
0.04;166.173;51.906;259.89178;216.11452
0.05;166.419;52.029;259.90223;216.09142
0.04;166.788;52.029;259.91789;216.0568
0.05;166.911;52.275;259.9231;216.04527
0.05;167.28;52.275;259.93872;216.01073
0.05;167.526;52.398;259.94912;215.98773
0.04;167.772;52.521;259.9595;215.96475
0.05;168.018;52.644;259.96988;215.9418
0.05;168.264;52.767;259.98024;215.91886
0.04;168.51;52.89;259.99059;215.89596
0.05;168.879;52.89;260.00609;215.86164
0.04;169.002;53.013;260.01125;215.85021
0.05;169.371;53.136;260.02671;215.81597
0.05;169.617;53.259;260.03701;215.79316
0.05;169.863;53.382;260.04729;215.77039
0.04;170.109;53.505;260.05756;215.74763
0.05;170.232;53.751;260.06269;215.73626
0.05;170.601;53.628;260.07806;215.70219
0.04;170.724;53.874;260.08318;215.69084
0.05;171.093;53.751;260.09851;215.65684
0.05;171.339;54.12;260.10872;215.6342
0.05;171.585;54.12;260.11892;215.61158
0.04;171.831;54.12;260.12911;215.58899
0.05;172.077;54.12;260.13928;215.56642
0.04;172.446;54.12;260.15452;215.53261
0.05;172.569;54.366;260.15959;215.52135
0.05;172.815;54.366;260.16973;215.49885
0.04;172.938;54.612;260.17479;215.4876
0.05;173.184;54.735;260.18491;215.46514
0.05;173.43;54.858;260.19502;215.44269
0.05;173.799;54.735;260.21016;215.40907
0.04;174.045;54.858;260.22024;215.38668
0.05;174.414;54.858;260.23533;215.35314
0.04;174.537;54.981;260.24036;215.34198
0.05;174.66;55.104;260.24538;215.33081
0.05;175.029;55.227;260.26043;215.29736
0.05;175.275;55.35;260.27045;215.27509
0.04;175.521;55.35;260.28045;215.25284
0.05;175.767;55.35;260.29045;215.23061
0.05;176.136;55.473;260.30542;215.19731
0.04;176.382;55.473;260.31539;215.17514
0.05;176.505;55.596;260.32036;215.16406
0.05;176.628;55.842;260.32534;215.15299
0.04;176.997;55.719;260.34025;215.11981
0.05;177.243;55.842;260.35017;215.09772
0.05;177.489;56.088;260.36009;215.07565
0.04;177.735;56.088;260.36999;215.05361
0.05;178.104;56.088;260.38482;215.02058
0.05;178.35;56.211;260.39469;214.99859
0.04;178.596;56.334;260.40455;214.97662
0.05;178.842;56.334;260.4144;214.95467
0.05;178.965;56.457;260.41932;214.94371
0.04;179.334;56.457;260.43406;214.91085
0.05;179.58;56.58;260.44388;214.88897
0.05;179.703;56.703;260.44878;214.87804
0.04;179.826;56.949;260.45368;214.86711
0.05;180.195;56.826;260.46836;214.83437
0.05;180.441;56.949;260.47813;214.81257
0.05;180.687;57.072;260.4879;214.79079
0.04;180.933;57.195;260.49765;214.76904
0.05;181.179;57.195;260.50739;214.7473
0.04;181.548;57.195;260.52197;214.71474
0.05;181.794;57.318;260.53168;214.69307
0.05;182.04;57.441;260.54138;214.67141
0.05;182.286;57.564;260.55107;214.64977
0.04;182.532;57.564;260.56075;214.62816
0.05;182.901;57.564;260.57524;214.59579
0.05;183.147;57.687;260.58489;214.57423
0.04;183.393;57.687;260.59452;214.55269
0.05;183.516;57.933;260.59934;214.54193
0.04;183.762;57.81;260.60896;214.52043
0.05;184.008;57.81;260.61856;214.49895
0.05;184.131;58.056;260.62336;214.48822
0.05;184.377;58.179;260.63295;214.46677
0.04;184.623;58.302;260.64253;214.44535
0.05;184.992;58.302;260.65688;214.41325
0.05;185.238;58.548;260.66643;214.39188
0.04;185.484;58.548;260.67598;214.37053
0.05;185.73;58.548;260.6855;214.3492
0.05;185.853;58.794;260.69026;214.33855
0.04;186.099;58.917;260.69978;214.31725
0.05;186.345;59.04;260.70928;214.29598
0.05;186.714;59.04;260.72351;214.26411
0.04;186.96;59.163;260.73298;214.24289
0.05;187.329;59.163;260.74717;214.2111
0.05;187.575;59.286;260.75662;214.18994
0.04;187.821;59.409;260.76605;214.1688
0.05;188.067;59.532;260.77547;214.14767
0.05;188.313;59.532;260.78489;214.12657
0.05;188.559;59.655;260.79429;214.1055
0.04;188.682;59.778;260.79898;214.09496
0.05;188.928;59.778;260.80837;214.07392
0.04;189.051;59.901;260.81305;214.0634
0.05;189.42;59.778;260.8271;214.03189
0.05;189.666;60.024;260.83645;214.01091
0.05;189.912;60.147;260.84579;213.98995
0.04;190.281;60.147;260.85978;213.95855
0.05;190.65;60.024;260.87375;213.92719
0.05;191.019;60.024;260.88769;213.89589
0.04;191.019;60.393;260.88769;213.89589
0.05;191.265;60.393;260.89697;213.87504
0.04;191.388;60.516;260.90161;213.86463
0.05;191.511;60.516;260.90624;213.85422
0.05;191.757;60.639;260.9155;213.83342
0.05;192.126;60.516;260.92936;213.80226
0.04;192.372;60.639;260.93859;213.78151
0.05;192.495;60.762;260.94321;213.77114
0.05;192.864;60.885;260.95702;213.74008
0.04;193.11;61.008;260.96622;213.71939
0.05;193.479;61.131;260.98;213.68841
0.05;193.971;61.008;260.99833;213.64716
0.04;194.094;61.131;261.00291;213.63686
0.05;194.34;61.131;261.01205;213.61628
0.05;194.586;61.131;261.02119;213.59572
0.04;194.709;61.377;261.02575;213.58545
0.05;194.955;61.377;261.03487;213.56493
0.05;195.201;61.377;261.04398;213.54442
0.04;195.447;61.377;261.05307;213.52393
0.05;195.693;61.5;261.06216;213.50347
0.05;196.062;61.377;261.07577;213.47281
0.04;196.308;61.377;261.08482;213.4524
0.05;196.554;61.5;261.09387;213.432
0.05;196.8;61.377;261.10291;213.41163
0.04;196.923;61.377;261.10743;213.40146
0.05;197.292;61.131;261.12096;213.37095
0.05;197.415;61.254;261.12546;213.3608
0.05;197.661;61.377;261.13446;213.3405
0.04;197.907;61.377;261.14345;213.32022
0.05;198.153;61.254;261.15243;213.29996
0.04;198.276;61.5;261.15692;213.28984
0.05;198.645;61.5;261.17036;213.25951
0.05;198.768;61.623;261.17483;213.2494
0.04;199.26;61.5;261.19271;213.20905
0.05;199.506;61.623;261.20163;213.18891
0.05;199.875;61.623;261.21499;213.15873
0.05;199.998;61.746;261.21944;213.14868
0.04;200.244;61.746;261.22833;213.1286
0.05;200.49;61.746;261.23721;213.10853
0.04;200.736;61.746;261.24608;213.08849
0.05;200.859;61.869;261.25052;213.07848
0.05;201.228;61.746;261.26379;213.04847
0.05;201.351;61.869;261.26821;213.03847
0.04;201.474;62.115;261.27263;213.02848
0.05;201.72;62.115;261.28146;213.00852
0.05;201.966;62.238;261.29028;212.98858
0.04;202.335;62.238;261.30349;212.95871
0.05;202.458;62.484;261.30788;212.94876
0.04;202.827;62.484;261.32106;212.91894
0.05;203.073;62.607;261.32983;212.89909
0.05;203.442;62.607;261.34297;212.86936
0.05;203.565;62.853;261.34735;212.85945
0.04;203.934;62.853;261.36045;212.82978
0.05;204.18;62.853;261.36918;212.81001
0.05;204.426;62.853;261.3779;212.79027
0.04;204.672;62.853;261.3866;212.77055
0.05;204.918;62.976;261.3953;212.75085
0.05;205.287;62.976;261.40832;212.72134
0.04;205.533;62.976;261.41699;212.70169
0.05;205.779;62.976;261.42565;212.68206
0.05;206.025;62.976;261.4343;212.66245
0.04;206.148;63.099;261.43862;212.65265
0.05;206.394;63.099;261.44726;212.63307
0.05;206.517;63.345;261.45157;212.62329
0.05;206.886;63.222;261.46449;212.59397
0.04;207.132;63.222;261.4731;212.57445
0.05;207.378;63.345;261.48169;212.55494
0.04;207.624;63.345;261.49028;212.53546
0.05;207.747;63.591;261.49457;212.52573
0.05;207.993;63.591;261.50314;212.50628
0.04;208.239;63.714;261.51169;212.48684
0.05;208.608;63.591;261.52452;212.45773
0.05;208.731;63.837;261.52878;212.44804
0.05;209.223;63.714;261.54583;212.40931
0.04;209.592;63.714;261.55859;212.38031
0.05;209.715;63.837;261.56284;212.37066
0.04;210.084;63.714;261.57557;212.34172
0.05;210.207;63.714;261.57981;212.33209
0.05;210.453;63.837;261.58828;212.31283
0.05;210.699;63.837;261.59674;212.29359
0.04;210.822;63.96;261.60097;212.28398
0.05;211.068;63.96;261.60942;212.26477
0.05;211.314;63.96;261.61785;212.24558
0.04;211.683;63.96;261.63049;212.21683
0.05;211.929;64.083;261.6389;212.19769
0.04;212.175;64.083;261.6473;212.17857
0.06;212.421;64.206;261.65569;212.15947
0.04;212.667;64.083;261.66408;212.14039
0.05;212.913;64.083;261.67245;212.12132
0.04;213.159;64.083;261.68081;212.10228
0.05;213.282;64.329;261.68499;212.09276
0.05;213.528;64.329;261.69334;212.07375
0.04;213.897;64.206;261.70584;212.04526
0.05;214.143;64.206;261.71417;212.02629
0.05;214.389;64.329;261.72248;212.00734
0.05;214.635;64.206;261.73078;211.98841
0.04;214.881;64.206;261.73908;211.9695
0.05;215.127;64.329;261.74737;211.95061
0.04;215.619;64.083;261.76391;211.91288
0.05;215.865;64.083;261.77217;211.89405
0.05;215.988;64.206;261.77629;211.88464
0.05;216.111;64.329;261.78041;211.87523
0.04;216.357;64.452;261.78865;211.85643
0.05;216.603;64.452;261.79688;211.83766
0.05;216.849;64.698;261.8051;211.8189
0.04;217.218;64.452;261.81741;211.79079
0.05;217.464;64.575;261.8256;211.77208
0.05;217.71;64.575;261.83379;211.75339
0.04;217.956;64.698;261.84197;211.73471
0.05;218.202;64.698;261.85013;211.71606
0.05;218.325;64.821;261.85421;211.70674
0.04;218.571;64.944;261.86237;211.68811
0.05;218.817;64.821;261.87051;211.6695
0.05;219.186;64.821;261.88271;211.64162
0.04;219.309;64.821;261.88677;211.63233
0.05;219.678;64.821;261.89894;211.60451
0.05;219.924;64.821;261.90704;211.58599
0.04;220.17;64.698;261.91513;211.56748
0.05;220.416;64.821;261.92322;211.54899
0.05;220.662;64.821;261.93129;211.53052
0.04;220.908;64.821;261.93935;211.51207
0.05;221.031;64.944;261.94338;211.50285
0.05;221.277;65.067;261.95143;211.48443
0.05;221.523;65.067;261.95947;211.46602
0.04;222.015;64.944;261.97553;211.42926
0.05;222.138;64.944;261.97954;211.42009
0.04;222.384;65.067;261.98755;211.40174
0.05;222.63;65.067;261.99555;211.38342
0.05;222.876;65.067;262.00354;211.36512
0.05;223.245;64.944;262.01551;211.33769
0.04;223.491;64.821;262.02347;211.31943
0.05;223.737;64.821;262.03143;211.30119
0.05;223.86;64.821;262.03541;211.29208
0.04;224.106;64.698;262.04335;211.27387
0.05;224.229;64.821;262.04732;211.26477
0.04;224.475;64.944;262.05525;211.24658
0.05;224.721;64.944;262.06318;211.22841
0.05;225.09;64.821;262.07504;211.20119
0.05;225.336;64.944;262.08294;211.18307
0.04;225.582;64.944;262.09083;211.16496
0.05;225.951;64.944;262.10265;211.13784
0.05;226.197;64.944;262.11052;211.11978
0.04;226.32;65.19;262.11445;211.11076
0.05;226.566;65.19;262.12231;211.09272
0.05;226.812;65.19;262.13015;211.07471
0.04;227.181;65.19;262.14191;211.04772
0.05;227.304;65.313;262.14582;211.03873
0.05;227.673;65.313;262.15754;211.01179
0.04;227.919;65.313;262.16535;210.99386
0.05;228.042;65.313;262.16925;210.9849
0.05;228.411;65.313;262.18094;210.95804
0.05;228.534;65.436;262.18483;210.9491
0.04;228.78;65.436;262.1926;210.93123
0.05;229.026;65.559;262.20037;210.91337
0.04;229.149;65.682;262.20425;210.90445
0.05;229.395;65.682;262.212;210.88662
0.05;229.764;65.682;262.22361;210.85991
0.04;230.01;65.805;262.23134;210.84213
0.05;230.256;65.805;262.23907;210.82436
0.05;230.625;65.805;262.25063;210.79774
0.05;230.748;65.928;262.25449;210.78888
0.04;230.994;66.051;262.26218;210.77117
0.05;231.363;66.174;262.27371;210.74463
0.05;231.732;66.051;262.28522;210.71813
0.04;231.978;66.174;262.29288;210.70048
0.05;232.224;66.174;262.30053;210.68286
0.05;232.47;66.174;262.30818;210.66525
0.04;232.593;66.174;262.312;210.65645
0.05;232.839;66.174;262.31963;210.63886
0.05;233.085;66.174;262.32725;210.6213
0.04;233.208;66.297;262.33106;210.61252
0.05;233.454;66.297;262.33867;210.59498
0.05;233.7;66.42;262.34627;210.57746
0.05;233.946;66.42;262.35386;210.55995
0.04;234.315;66.42;262.36523;210.53373
0.05;234.561;66.42;262.37281;210.51626
0.04;234.93;66.297;262.38415;210.4901
0.05;235.176;66.42;262.3917;210.47268
0.05;235.422;66.42;262.39924;210.45528
0.04;235.668;66.42;262.40677;210.43789
0.05;235.914;66.42;262.4143;210.42052
0.05;236.16;66.42;262.42181;210.40317
0.05;236.406;66.297;262.42932;210.38584
0.04;236.775;66.297;262.44057;210.35987
0.05;237.021;66.297;262.44806;210.34257
0.04;237.144;66.297;262.4518;210.33393
0.05;237.39;66.297;262.45927;210.31667
0.05;237.636;66.174;262.46674;210.29942
0.05;237.882;66.051;262.4742;210.28218
0.04;238.005;66.297;262.47792;210.27357
0.05;238.128;66.297;262.48165;210.26497
0.05;238.497;66.297;262.49281;210.23918
0.04;238.866;66.297;262.50395;210.21342
0.05;239.112;66.297;262.51136;210.19627
0.04;239.358;66.42;262.51877;210.17914
0.05;239.604;66.42;262.52617;210.16202
0.05;239.85;66.42;262.53356;210.14493
0.05;240.096;66.42;262.54095;210.12784
0.04;240.342;66.297;262.54832;210.11078
0.05;240.588;66.42;262.55569;210.09373
0.05;240.834;66.297;262.56305;210.0767
0.04;241.08;66.297;262.5704;210.05968
0.05;241.326;66.297;262.57774;210.04268
0.05;241.572;66.297;262.58508;210.0257
0.04;241.695;66.297;262.58874;210.01721
0.05;241.941;66.42;262.59607;210.00026
0.05;242.31;66.42;262.60703;209.97485
0.04;242.679;66.42;262.61799;209.94948
0.05;242.925;66.42;262.62528;209.93259
0.05;243.048;66.543;262.62892;209.92415
0.05;243.417;66.543;262.63983;209.89885
0.04;243.663;66.42;262.6471;209.88201
0.05;243.786;66.543;262.65073;209.87359
0.04;244.032;66.543;262.65798;209.85678
0.05;244.401;66.42;262.66885;209.83158
0.05;244.647;66.297;262.67609;209.8148
0.04;245.016;66.174;262.68692;209.78966
0.05;245.262;66.174;262.69414;209.77293
0.05;245.385;66.174;262.69774;209.76456
0.05;245.631;66.174;262.70495;209.74785
0.04;245.754;66.174;262.70854;209.7395
0.05;245.877;66.174;262.71214;209.73115
0.05;246.123;66.174;262.71933;209.71447
0.04;246.369;66.174;262.72651;209.69781
0.05;246.615;66.174;262.73368;209.68116
0.05;247.107;66.051;262.748;209.64791
0.04;247.476;65.805;262.75872;209.62301
0.05;247.722;65.928;262.76585;209.60644
0.05;248.091;65.805;262.77654;209.5816
0.04;248.214;65.928;262.7801;209.57333
0.05;248.46;65.928;262.78722;209.5568
0.05;248.583;65.805;262.79077;209.54854
0.04;248.829;65.682;262.79787;209.53204
0.05;249.075;65.682;262.80497;209.51555
0.05;249.321;65.682;262.81205;209.49907
0.04;249.567;65.682;262.81913;209.48261
0.05;249.936;65.559;262.82974;209.45796
0.05;250.059;65.682;262.83327;209.44975
0.04;250.305;65.682;262.84032;209.43333
0.05;250.551;65.682;262.84737;209.41694
0.05;250.797;65.682;262.85441;209.40056
0.05;251.043;65.682;262.86144;209.3842
0.04;251.289;65.559;262.86847;209.36785
0.05;251.535;65.682;262.87549;209.35152
0.04;251.658;65.928;262.87899;209.34336
0.05;252.027;65.682;262.8895;209.3189
0.05;252.273;65.682;262.8965;209.30261
0.04;252.642;65.559;262.90697;209.27821
0.05;252.765;65.682;262.91046;209.27009
0.05;253.011;65.559;262.91744;209.25385
0.05;253.257;65.559;262.9244;209.23762
0.04;253.503;65.436;262.93136;209.22141
0.05;253.626;65.559;262.93484;209.21331
0.04;253.995;65.313;262.94525;209.18904
0.05;254.241;65.436;262.95219;209.17288
0.05;254.61;65.313;262.96258;209.14866
0.05;254.856;65.313;262.9695;209.13254
0.04;255.102;65.436;262.97641;209.11643
0.05;255.225;65.559;262.97986;209.10838
0.05;255.594;65.559;262.9902;209.08426
0.04;255.717;65.682;262.99365;209.07622
0.05;256.086;65.559;263.00397;209.05215
0.04;256.455;65.313;263.01428;209.0281
0.05;256.701;65.313;263.02114;209.01209
0.05;256.824;65.436;263.02457;209.00409
0.05;257.07;65.436;263.03142;208.9881
0.04;257.316;65.313;263.03827;208.97213
0.05;257.439;65.436;263.04169;208.96415
0.05;257.685;65.313;263.04852;208.9482
0.04;257.931;65.559;263.05534;208.93227
0.05;258.177;65.559;263.06216;208.91634
0.05;258.423;65.682;263.06898;208.90044
0.04;258.792;65.559;263.07918;208.87661
0.05;259.038;65.559;263.08597;208.86074
0.05;259.284;65.559;263.09276;208.84489
0.04;259.53;65.436;263.09954;208.82905
0.05;259.776;65.313;263.10631;208.81323
0.05;259.899;65.436;263.1097;208.80532
0.04;260.268;65.313;263.11984;208.78162
0.05;260.637;65.19;263.12996;208.75796
0.05;260.883;65.19;263.1367;208.7422
0.04;261.129;65.19;263.14344;208.72646
0.05;261.375;65.313;263.15016;208.71073
0.05;261.744;65.067;263.16024;208.68717
0.04;261.867;65.19;263.1636;208.67932
0.05;262.113;65.067;263.1703;208.66364
0.05;262.236;65.067;263.17365;208.6558
0.05;262.359;65.067;263.177;208.64797
0.04;262.728;64.944;263.18704;208.62449
0.05;262.974;64.944;263.19372;208.60886
0.05;263.343;64.821;263.20373;208.58544
0.04;263.589;64.698;263.21039;208.56984
0.05;263.835;64.698;263.21705;208.55426
0.04;263.958;64.821;263.22038;208.54647
0.05;264.204;64.698;263.22702;208.53091
0.05;264.45;64.575;263.23366;208.51536
0.05;264.696;64.575;263.2403;208.49983
0.04;264.819;64.698;263.24361;208.49207
0.05;265.188;64.575;263.25354;208.46881
0.05;265.434;64.575;263.26016;208.45332
0.04;265.803;64.452;263.27007;208.43011
0.05;266.049;64.575;263.27666;208.41466
0.05;266.295;64.575;263.28325;208.39922
0.04;266.541;64.575;263.28983;208.3838
0.05;266.91;64.452;263.2997;208.36069
0.05;267.156;64.575;263.30626;208.3453
0.04;267.279;64.575;263.30954;208.33761
0.05;267.402;64.698;263.31282;208.32992
0.05;267.771;64.329;263.32265;208.30688
0.05;268.017;64.206;263.32919;208.29154
0.04;268.263;64.329;263.33573;208.27622
0.05;268.632;64.083;263.34552;208.25325
0.04;268.755;64.206;263.34878;208.24561
0.05;269.001;64.083;263.3553;208.23032
0.05;269.37;63.96;263.36506;208.20742
0.04;269.493;63.96;263.36831;208.19979
0.05;269.862;63.714;263.37805;208.17694
0.05;269.985;63.837;263.3813;208.16932
0.05;270.231;63.714;263.38778;208.15411
0.04;270.477;63.837;263.39426;208.13891
0.05;270.723;63.714;263.40073;208.12372
0.04;270.969;63.591;263.40719;208.10855
0.05;271.092;63.714;263.41042;208.10096
0.05;271.461;63.468;263.4201;208.07824
0.04;271.584;63.714;263.42333;208.07067
0.05;271.83;63.714;263.42977;208.05555
0.05;272.199;63.591;263.43942;208.03288
0.05;272.445;63.591;263.44584;208.01779
0.04;272.814;63.345;263.45547;207.99518
0.05;273.06;63.345;263.46188;207.98012
0.04;273.306;63.345;263.46828;207.96508
0.05;273.552;63.222;263.47468;207.95005
0.05;273.798;63.222;263.48107;207.93503
0.05;274.044;63.345;263.48746;207.92003
0.04;274.29;63.345;263.49384;207.90504
0.05;274.413;63.468;263.49702;207.89755
0.05;274.782;63.345;263.50657;207.8751
0.04;275.028;63.222;263.51293;207.86015
0.05;275.274;63.099;263.51929;207.84521
0.05;275.52;63.099;263.52563;207.83029
0.04;275.766;63.099;263.53197;207.81538
0.05;276.012;62.976;263.53831;207.80048
0.05;276.135;62.976;263.54147;207.79304
0.04;276.381;62.976;263.5478;207.77816
0.05;276.627;62.976;263.55412;207.7633
0.05;276.873;62.853;263.56043;207.74845
0.04;277.119;62.976;263.56674;207.73361
0.05;277.365;62.976;263.57304;207.71879
0.05;277.734;62.73;263.58248;207.69658
0.04;277.98;62.73;263.58877;207.68179
0.05;278.103;62.853;263.59191;207.6744
0.05;278.349;62.73;263.59818;207.65963
0.04;278.718;62.73;263.60759;207.63749
0.05;278.964;62.607;263.61385;207.62275
0.05;279.21;62.73;263.6201;207.60803
0.05;279.456;62.73;263.62635;207.59332
0.04;279.825;62.607;263.63572;207.57127
0.05;279.948;62.73;263.63883;207.56393
0.04;280.317;62.484;263.64818;207.54192
0.05;280.563;62.607;263.6544;207.52727
0.05;280.686;62.607;263.65751;207.51995
0.04;280.932;62.484;263.66372;207.50531
0.05;281.178;62.484;263.66993;207.49069
0.05;281.301;62.484;263.67303;207.48338
0.05;281.547;62.484;263.67923;207.46878
0.04;281.916;62.361;263.68852;207.4469
0.05;282.162;62.361;263.6947;207.43233
0.04;282.408;62.361;263.70088;207.41777
0.05;282.654;62.361;263.70706;207.40322
0.05;283.146;61.992;263.71938;207.37417
0.05;283.269;62.115;263.72246;207.36691
0.04;283.515;61.992;263.72862;207.35241
0.05;283.761;61.869;263.73476;207.33792
0.05;283.884;61.992;263.73783;207.33068
0.04;284.253;61.746;263.74704;207.30898
0.05;284.499;61.746;263.75317;207.29453
0.04;284.745;61.746;263.75929;207.28009
0.05;284.868;61.992;263.76235;207.27287
0.05;285.114;61.992;263.76847;207.25845
0.05;285.483;61.869;263.77763;207.23684
0.04;285.729;61.869;263.78373;207.22245
0.05;285.975;61.746;263.78983;207.20808
0.05;286.221;61.746;263.79592;207.19371
0.04;286.467;61.623;263.802;207.17936
0.05;286.59;61.746;263.80504;207.17219
0.05;286.836;61.623;263.81112;207.15785
0.05;287.082;61.5;263.81719;207.14353
0.04;287.205;61.5;263.82022;207.13638
0.05;287.574;61.5;263.82931;207.11492
0.04;287.82;61.5;263.83537;207.10064
0.05;288.066;61.377;263.84141;207.08637
0.05;288.312;61.377;263.84746;207.07211
0.04;288.558;61.377;263.85349;207.05786
0.05;288.927;61.254;263.86254;207.03651
0.05;289.173;61.131;263.86856;207.02229
0.05;289.419;61.008;263.87458;207.00808
0.04;289.788;60.885;263.8836;206.98679
0.05;289.911;61.008;263.8866;206.9797
0.04;290.28;60.762;263.8956;206.95845
0.05;290.526;60.639;263.9016;206.9443
0.05;290.649;60.762;263.90459;206.93723
0.04;290.895;60.639;263.91058;206.92309
0.05;291.141;60.639;263.91656;206.90897
0.05;291.387;60.639;263.92253;206.89486
0.05;291.633;60.639;263.9285;206.88076
0.04;291.879;60.516;263.93447;206.86667
0.05;292.002;60.516;263.93745;206.85963
0.04;292.371;60.27;263.94638;206.83853
0.05;292.617;60.27;263.95233;206.82448
0.05;292.986;60.024;263.96124;206.80342
0.04;293.232;60.024;263.96718;206.7894
0.05;293.355;59.901;263.97014;206.78239
0.05;293.724;59.778;263.97903;206.76139
0.05;294.093;59.532;263.98791;206.74041
0.04;294.216;59.655;263.99087;206.73342
0.05;294.585;59.409;263.99973;206.71248
0.04;294.831;59.163;264.00563;206.69853
0.05;295.077;59.04;264.01153;206.6846
0.05;295.323;58.917;264.01742;206.67067
0.04;295.446;58.917;264.02036;206.66371
0.05;295.692;58.794;264.02625;206.64981
0.05;295.938;58.794;264.03213;206.63591
0.04;296.184;58.794;264.038;206.62203
0.05;296.43;58.671;264.04387;206.60815
0.05;296.676;58.671;264.04973;206.59429
0.04;296.922;58.671;264.05559;206.58044
0.05;297.168;58.671;264.06145;206.5666
0.05;297.414;58.425;264.0673;206.55277
0.04;297.783;58.302;264.07606;206.53205
0.05;298.029;58.179;264.0819;206.51825
0.05;298.275;58.179;264.08773;206.50446
0.04;298.398;58.179;264.09064;206.49757
0.05;298.767;58.056;264.09938;206.47692
0.04;298.89;58.056;264.10228;206.47004
0.05;299.136;58.056;264.1081;206.45629
0.05;299.382;57.933;264.11391;206.44255
0.05;299.751;57.81;264.12261;206.42197
0.04;299.874;57.687;264.12551;206.41511
0.05;300.12;57.687;264.13131;206.4014
0.05;300.366;57.564;264.1371;206.38771
0.04;300.612;57.441;264.14288;206.37403
0.05;300.981;57.195;264.15155;206.35352
0.04;301.227;57.072;264.15732;206.33987
0.05;301.473;56.949;264.16309;206.32622
0.05;301.719;56.826;264.16886;206.31259
0.05;301.965;56.703;264.17462;206.29896
0.04;302.211;56.58;264.18037;206.28535
0.05;302.457;56.457;264.18612;206.27175
0.05;302.58;56.334;264.18899;206.26495
0.04;302.826;56.088;264.19473;206.25137
0.05;303.072;55.965;264.20047;206.23779
0.05;303.195;55.965;264.20334;206.23101
0.04;303.564;55.596;264.21193;206.21067
0.05;303.81;55.596;264.21766;206.19713
0.05;304.179;55.473;264.22624;206.17684
0.04;304.425;55.35;264.23195;206.16332
0.05;304.794;55.104;264.24051;206.14307
0.05;305.04;54.981;264.24621;206.12958
0.04;305.286;54.981;264.2519;206.1161
0.05;305.532;54.735;264.2576;206.10263
0.05;305.778;54.612;264.26328;206.08917
0.04;306.024;54.489;264.26897;206.07573
0.05;306.27;54.366;264.27464;206.06229
0.04;306.516;54.12;264.28032;206.04886
0.05;306.762;53.997;264.28599;206.03545
0.05;307.008;53.751;264.29165;206.02204
0.05;307.377;53.505;264.30014;206.00195
0.04;307.623;53.382;264.30579;205.98857
