Time,Intensity
0.0518,325036
0.05214,324629
0.05247,325175
0.0528,325713
0.05314,325345
0.05347,325274
0.0538,325773
0.05414,325996
0.05447,326553
0.0548,325753
0.05514,326330
0.05547,326742
0.0558,326816
0.05614,327617
0.05647,327827
0.0568,327474
0.05714,327646
0.05747,327788
0.0578,327130
0.05814,328021
0.05847,328026
0.0588,327610
0.05914,328062
0.05947,329059
0.0598,328915
0.06014,329248
0.06047,329473
0.0608,328066
0.06114,328610
0.06147,328827
0.0618,328466
0.06214,329155
0.06247,330369
0.0628,330016
0.06314,329387
0.06347,329642
0.0638,329850
0.06414,329010
0.06447,330474
0.0648,330984
0.06514,330460
0.06547,330841
0.0658,330227
0.06614,330428
0.06647,329542
0.0668,330513
0.06714,331594
0.06747,331257
0.0678,330455
0.06814,330610
0.06847,330334
0.0688,330574
0.06914,330348
0.06947,330759
0.0698,331096
0.07014,330804
0.07047,331964
0.0708,332813
0.07114,331393
0.07147,332026
0.0718,331819
0.07214,332907
0.07247,331852
0.0728,333421
0.07314,333043
0.07347,332486
0.0738,331741
0.07414,331737
0.07447,332178
0.0748,334474
0.07514,331726
0.07547,331602
0.0758,333092
0.07614,332902
0.07647,331846
0.0768,332643
0.07714,331751
0.07747,332103
0.0778,332395
0.07814,332917
0.07847,334331
0.0788,333837
0.07914,332914
0.07947,333153
0.0798,334417
0.08014,334758
0.08047,335033
0.0808,334209
0.08114,334042
0.08147,334960
0.0818,335182
0.08214,333918
0.08247,335724
0.0828,335051
0.08314,334750
0.08347,335024
0.0838,334367
0.08414,335421
0.08447,335439
0.0848,336001
0.08514,335655
0.08547,335720
0.0858,336304
0.08614,335655
0.08647,336446
0.0868,336434
0.08714,335693
0.08747,336311
0.0878,337035
0.08814,338019
0.08847,337257
0.0888,337168
0.08914,338413
0.08947,337195
0.0898,335767
0.09014,336048
0.09047,334024
0.0908,332609
0.09114,329608
0.09147,304248
0.0918,492198
0.09214,554773
0.09247,329786
0.0928,137242
0.09314,44097
0.09347,24247
0.0938,18779
0.09414,16823
0.09447,15633
0.0948,14657
0.09514,14642
0.09547,13287
0.0958,12224
0.09614,12113
0.09647,12013
0.0968,11697
0.09714,11845
0.09747,11628
0.0978,11039
0.09814,10603
0.09847,10604
0.0988,10420
0.09914,11169
0.09947,10760
0.0998,10733
0.10014,10271
0.10047,10217
0.1008,10256
0.10114,9903
0.10147,11165
0.1018,14766
0.10214,24584
0.10247,35368
0.1028,39008
0.10314,33434
0.10347,25035
0.1038,16662
0.10414,12839
0.10447,10529
0.1048,10105
0.10514,10579
0.10547,13840
0.1058,18275
0.10614,20153
0.10647,20301
0.1068,16970
0.10714,14001
0.10747,11359
0.1078,9372
0.10814,8635
0.10847,8182
0.1088,7741
0.10914,8649
0.10947,8874
0.1098,7749
0.11014,7910
0.11047,8103
0.1108,8026
0.11114,8714
0.11147,8719
0.1118,7775
0.11214,7877
0.11247,8573
0.1128,7951
0.11314,8310
0.11347,8279
0.1138,8575
0.11414,8267
0.11447,8757
0.1148,8453
0.11514,7436
0.11547,7776
0.1158,7139
0.11614,6858
0.11647,7447
0.1168,7540
0.11714,7732
0.11747,6893
0.1178,7069
0.11814,6808
0.11847,6818
0.1188,6572
0.11914,6684
0.11947,7352
0.1198,7710
0.12014,7336
0.12047,6934
0.1208,7051
0.12114,6829
0.12147,7372
0.1218,6645
0.12214,6844
0.12247,6586
0.1228,6553
0.12314,7341
0.12347,6583
0.1238,6848
0.12414,7187
0.12447,6658
0.1248,7445
0.12514,6740
0.12547,6498
0.1258,6490
0.12614,6810
0.12647,6940
0.1268,6253
0.12714,6795
0.12747,6742
0.1278,6316
0.12814,6861
0.12847,6977
0.1288,6342
0.12914,6021
0.12947,5804
0.1298,6290
0.13014,5945
0.13047,6031
0.1308,6178
0.13114,6668
0.13147,7179
0.1318,7493
0.13214,7374
