Time,Intensity
0.57514,4340
0.57547,4424
0.5758,4841
0.57614,4433
0.57647,4087
0.5768,4347
0.57714,4929
0.57747,5107
0.5778,4365
0.57814,4181
0.57847,4648
0.5788,5076
0.57914,5305
0.57947,4918
0.5798,4650
0.58014,5587
0.58047,5987
0.5808,6315
0.58114,5484
0.58147,5804
0.5818,5532
0.58214,5376
0.58247,5789
0.5828,5458
0.58314,5098
0.58347,4693
0.5838,4619
0.58414,5330
0.58447,5079
0.5848,4352
0.58514,4581
0.58547,4684
0.5858,5128
0.58614,4491
0.58647,4440
0.5868,4640
0.58714,4749
0.58747,5143
0.5878,4821
0.58814,5133
0.58847,7183
0.5888,10036
0.58914,15884
0.58947,24653
0.5898,40594
0.59014,58670
0.59047,79394
0.5908,98103
0.59114,106567
0.59147,105859
0.5918,95260
0.59214,76410
0.59247,57055
0.5928,37753
0.59314,24854
0.59347,15325
0.5938,10295
0.59414,8232
0.59447,6457
0.5948,6178
0.59514,5476
0.59547,5106
0.5958,4812
0.59614,5390
0.59647,5050
0.5968,4829
0.59714,4542
0.59747,4281
0.5978,4368
0.59814,4815
0.59847,4539
0.5988,4523
0.59914,4476
0.59947,4714
0.5998,5017
0.60014,4525
0.60047,4680
0.6008,4660
0.60114,4597
0.60147,4385
0.6018,4994
0.60214,4983
0.60247,4523
0.6028,4267
0.60314,4309
0.60347,4360
0.6038,4137
0.60414,3832
0.60447,4062
0.6048,4751
0.60514,4254
0.60547,3978
0.6058,4272
0.60614,4173
0.60647,5121
0.6068,4639
0.60714,4126
0.60747,3963
0.6078,4228
0.60814,4014
0.60847,3813
0.6088,4160
0.60914,4651
0.60947,4800
0.6098,4590
0.61014,3932
0.61047,4275
0.6108,4446
0.61114,4125
0.61147,4216
0.6118,4664
0.61214,4921
0.61247,4570
0.6128,4215
0.61314,3800
0.61347,4559
0.6138,4673
0.61414,4877
0.61447,4618
0.6148,4466
0.61514,4273
0.61547,4569
0.6158,4915
0.61614,4613
0.61647,4278
0.6168,4581
0.61714,4921
0.61747,7321
0.6178,9013
0.61814,13037
0.61847,21610
0.6188,35483
0.61914,54222
0.61947,73662
0.6198,93879
0.62014,109626
0.62047,112559
0.6208,107677
0.62114,95210
0.62147,72617
0.6218,53569
0.62214,37015
0.62247,23610
0.6228,15096
0.62314,10845
0.62347,8499
0.6238,7696
0.62414,7109
0.62447,5970
0.6248,5814
0.62514,5230
0.62547,5211
0.6258,5596
0.62614,5579
0.62647,4774
0.6268,4511
0.62714,4451
0.62747,4340
0.6278,4206
0.62814,4258
0.62847,4330
0.6288,4593
0.62914,5201
0.62947,4358
0.6298,4571
0.63014,4382
0.63047,4666
0.6308,5019
0.63114,5278
0.63147,4719
0.6318,4609
0.63214,4214
0.63247,4564
0.6328,4958
0.63314,5308
0.63347,4982
0.6338,4371
0.63414,4428
0.63447,4435
0.6348,4881
0.63514,4981
0.63547,4294
0.6358,4377
0.63614,4485
0.63647,4890
0.6368,5346
0.63714,4302
0.63747,4607
0.6378,4438
0.63814,4977
0.63847,5176
0.6388,4044
0.63914,5124
0.63947,4661
0.6398,5320
0.64014,4911
0.64047,4292
0.6408,4433
0.64114,4514
0.64147,4747
0.6418,4349
0.64214,4569
0.64247,4517
0.6428,4431
0.64314,4942
0.64347,5261
0.6438,4765
0.64414,4738
0.64447,4423
0.6448,4556
0.64514,5456
0.64547,7094
0.6458,9229
0.64614,12893
0.64647,21799
0.6468,35886
0.64714,53975
0.64747,74683
0.6478,94722
0.64814,113914
0.64847,123113
0.6488,120107
0.64914,106686
0.64947,85878
0.6498,63242
0.65014,44337
0.65047,29170
0.6508,19682
0.65114,12351
0.65147,8367
0.6518,6634
0.65214,5942
0.65247,6063
0.6528,5518
0.65314,4847
0.65347,4742
0.6538,4248
0.65414,5050
0.65447,5639
0.6548,4502
0.65514,4283
0.65547,4349
0.6558,4975
0.65614,5050
0.65647,4476
0.6568,4650
0.65714,4369
0.65747,4894
0.6578,4847
0.65814,4604
0.65847,4316
0.6588,3920
0.65914,4384
0.65947,4781
0.6598,5448
0.66014,4951
0.66047,4489
0.6608,4440
0.66114,5030
0.66147,4565
0.6618,4642
0.66214,4806
0.66247,5686
0.6628,5901
0.66314,5245
0.66347,4779
0.6638,4832
0.66414,5622
0.66447,5749
0.6648,5178
0.66514,5003
0.66547,4847
0.6658,5407
0.66614,5230
0.66647,4542
0.6668,4526
0.66714,4420
0.66747,4871
0.6678,5573
0.66814,4436
0.66847,4541
0.6688,4624
0.66914,4937
0.66947,4812
0.6698,4306
0.67014,3923
0.67047,4463
0.6708,4479
0.67114,4203
0.67147,4989
0.6718,5086
0.67214,5240
0.67247,6310
0.6728,7986
0.67314,12871
0.67347,20044
0.6738,31030
0.67414,47798
0.67447,68101
0.6748,90854
0.67514,110080
0.67547,122099
0.6758,124478
0.67614,113806
0.67647,98755
0.6768,77665
0.67714,57804
0.67747,38705
0.6778,24682
0.67814,16278
0.67847,11144
0.6788,8122
0.67914,7069
0.67947,6616
0.6798,5294
0.68014,4814
0.68047,4798
0.6808,4703
0.68114,5068
0.68147,5552
0.6818,5670
0.68214,4995
0.68247,4628
0.6828,4477
0.68314,4550
0.68347,5300
0.6838,5481
0.68414,4674
0.68447,4316
0.6848,4229
0.68514,4341
0.68547,4307
0.6858,4514
0.68614,5112
0.68647,5325
0.6868,4804
0.68714,4554
0.68747,4561
0.6878,4232
0.68814,4255
0.68847,4997
0.6888,4833
0.68914,4418
0.68947,4559
0.6898,4905
0.69014,5295
0.69047,5100
0.6908,4763
0.69114,4550
0.69147,4778
0.6918,4900
0.69214,5065
0.69247,5018
0.6928,5097
0.69314,4975
0.69347,4733
0.6938,4749
0.69414,4895
0.69447,4553
0.6948,4809
0.69514,4384
0.69547,4372
0.6958,4648
0.69614,5186
0.69647,5139
0.6968,4683
0.69714,4754
0.69747,4566
0.6978,4740
0.69814,4856
0.69847,6044
0.6988,7841
0.69914,9843
0.69947,13750
0.6998,22411
0.70014,35353
0.70047,53680
0.7008,73234
0.70114,95957
0.70147,113514
0.7018,124990
0.70214,129087
0.70247,120342
0.7028,102162
0.70314,83256
0.70347,62684
0.7038,44843
0.70414,29481
0.70447,18982
0.7048,13080
0.70514,9104
0.70547,7462
0.7058,6399
0.70614,5760
0.70647,6233
0.7068,4931
0.70714,5568
0.70747,4614
0.7078,5605
0.70814,5435
0.70847,4571
0.7088,4815
0.70914,4819
0.70947,4555
0.7098,4921
0.71014,5178
0.71047,5089
0.7108,4741
0.71114,4601
0.71147,4863
0.7118,4619
0.71214,5269
0.71247,4748
0.7128,4087
0.71314,4183
0.71347,4164
0.7138,4802
0.71414,4517
0.71447,4442
0.7148,4297
0.71514,4383
0.71547,5051
0.7158,5032
0.71614,4705
0.71647,4043
0.7168,3882
0.71714,4202
0.71747,4395
0.7178,4974
0.71814,4686
0.71847,4179
0.7188,4054
0.71914,4260
0.71947,5100
0.7198,5029
0.72014,4435
0.72047,4361
0.7208,4027
0.72114,4269
0.72147,4647
0.7218,4243
0.72214,3786
0.72247,4153
0.7228,4407
0.72314,5235
0.72347,4417
0.7238,4037
0.72414,4970
0.72447,6081
0.7248,9795
0.72514,13584
0.72547,21022
0.7258,31613
0.72614,48883
0.72647,67871
0.7268,89366
0.72714,107348
0.72747,119032
0.7278,127533
0.72814,125027
0.72847,113607
0.7288,92723
0.72914,72714
0.72947,54937
0.7298,39071
0.73014,26329
0.73047,18397
0.7308,12301
0.73114,9385
0.73147,7884
0.7318,6595
0.73214,5694
0.73247,5525
0.7328,5631
0.73314,5889
0.73347,5829
0.7338,5596
0.73414,5297
0.73447,5126
0.7348,5449
0.73514,5809
0.73547,4814
0.7358,4569
0.73614,4746
0.73647,4859
0.7368,5525
0.73714,4988
0.73747,4668
0.7378,4446
0.73814,4394
0.73847,4328
0.7388,4575
0.73914,4979
0.73947,4825
0.7398,4312
0.74014,4185
0.74047,4434
0.7408,4887
0.74114,4739
0.74147,3925
0.7418,3977
0.74214,4714
0.74247,5029
0.7428,4254
0.74314,4348
0.74347,4256
0.7438,4296
0.74414,5216
0.74447,4928
0.7448,4542
0.74514,4347
0.74547,4391
0.7458,5082
0.74614,4253
0.74647,4129
0.7468,4247
0.74714,4624
0.74747,4766
0.7478,4617
0.74814,4432
0.74847,5062
0.7488,5793
0.74914,8956
0.74947,11513
0.7498,18616
0.75014,29195
0.75047,44228
0.7508,63415
0.75114,82484
0.75147,104625
0.7518,120236
0.75214,126942
0.75247,129827
0.7528,119523
0.75314,102910
0.75347,83204
0.7538,62302
0.75414,46861
0.75447,31874
0.7548,21994
0.75514,15674
0.75547,11552
0.7558,9726
0.75614,8363
0.75647,7098
0.7568,5619
0.75714,5607
0.75747,5370
0.7578,5755
0.75814,5058
0.75847,5273
0.7588,5458
0.75914,5351
0.75947,5437
0.7598,4761
0.76014,4616
0.76047,4188
0.7608,4582
0.76114,4477
0.76147,5452
0.7618,5176
0.76214,5016
0.76247,5231
0.7628,4578
0.76314,5209
0.76347,4977
0.7638,4846
0.76414,4475
0.76447,4469
0.7648,4679
0.76514,4457
0.76547,4473
0.7658,4535
0.76614,5087
0.76647,5066
0.7668,4877
0.76714,4652
0.76747,4336
0.7678,4699
0.76814,5254
0.76847,5120
0.7688,4228
0.76914,4374
0.76947,4273
0.7698,4591
0.77014,4997
0.77047,4027
0.7708,4351
0.77114,3825
0.77147,4448
0.7718,4775
0.77214,4646
0.77247,4836
0.7728,5993
0.77314,8558
0.77347,12876
0.7738,17992
0.77414,27925
0.77447,42723
0.7748,61033
0.77514,79673
0.77547,97125
0.7758,113421
0.77614,123063
0.77647,125518
0.7768,120413
0.77714,106513
0.77747,90795
0.7778,70056
0.77814,53966
0.77847,39610
0.7788,29160
0.77914,20053
0.77947,14780
0.7798,11238
0.78014,9376
0.78047,8143
0.7808,6830
0.78114,6096
0.78147,6229
0.7818,5463
0.78214,5418
0.78247,5841
0.7828,5622
0.78314,5288
0.78347,5157
0.7838,5170
0.78414,4837
0.78447,5393
0.7848,5007
0.78514,5138
0.78547,5210
0.7858,4782
0.78614,4836
0.78647,4321
0.7868,4720
0.78714,4480
0.78747,5006
0.7878,4717
0.78814,4581
0.78847,4528
0.7888,4358
0.78914,4999
0.78947,4948
0.7898,4152
0.79014,4332
0.79047,4330
0.7908,4986
0.79114,4616
0.79147,4014
0.7918,4558
0.79214,4407
0.79247,4823
0.7928,4659
0.79314,4027
0.79347,4390
0.7938,3970
0.79414,4557
0.79447,4726
0.7948,4228
0.79514,4315
0.79547,4468
0.7958,4720
0.79614,4999
0.79647,6268
0.7968,8180
0.79714,11797
0.79747,16577
0.7978,25206
0.79814,37403
0.79847,52102
0.7988,69057
0.79914,87547
0.79947,105162
0.7998,115236
0.80014,119072
0.80047,119174
0.8008,111348
0.80114,96357
0.80147,81468
0.8018,64876
0.80214,49774
0.80247,38216
0.8028,28641
0.80314,20960
0.80347,15874
0.8038,13059
0.80414,11014
0.80447,9574
0.8048,8426
0.80514,7785
0.80547,7174
0.8058,6776
0.80614,6306
0.80647,6281
0.8068,5982
0.80714,5787
0.80747,5059
0.8078,5343
0.80814,5182
0.80847,4991
0.8088,5248
0.80914,5139
0.80947,5077
0.8098,4730
0.81014,5266
0.81047,5401
0.8108,4656
0.81114,4538
0.81147,4377
0.8118,4743
0.81214,4803
0.81247,4787
0.8128,4622
0.81314,4447
0.81347,4637
0.8138,5099
0.81414,4705
0.81447,4438
0.8148,4276
0.81514,4709
0.81547,4522
0.81581,4267
0.81614,4414
0.81647,4384
0.8168,4349
0.81714,4743
0.81747,4232
0.8178,4353
0.81814,4056
0.81847,4507
0.8188,4627
0.81914,4863
0.81947,4995
0.8198,6686
0.82014,8865
0.82047,11658
0.8208,16421
0.82114,24240
0.82147,36101
0.8218,48892
0.82214,65083
0.82247,80968
0.8228,96156
0.82314,107681
0.82347,111612
0.8238,112734
0.82414,106295
0.82447,94922
0.8248,80337
0.82514,67367
0.82547,52470
0.8258,40856
0.82614,32971
0.82647,25565
0.8268,19828
0.82714,16818
0.82747,13608
0.8278,11863
0.82814,11058
0.82847,9105
0.8288,8891
0.82914,8664
0.82947,8155
0.8298,7853
0.83014,6944
0.83047,6734
0.8308,7037
0.83114,7193
0.83147,6496
0.8318,6592
0.83214,5935
0.83247,5847
0.8328,5606
0.83314,5692
0.83347,5833
0.8338,5953
0.83414,5454
0.83447,5315
0.8348,5493
0.83514,4685
0.83547,5153
0.8358,5167
0.83614,5141
0.83647,5222
0.8368,4855
0.83714,4758
0.83747,4807
0.8378,5001
0.83814,5400
0.83847,4860
0.8388,4822
0.83914,4460
0.83947,4613
0.8398,5076
0.84014,4743
0.84047,4539
0.8408,4825
0.84114,5045
0.84147,4784
0.8418,4765
0.84214,4896
0.84247,4879
0.8428,5722
0.84314,7022
0.84347,8878
0.8438,11323
0.84414,16206
0.84447,22143
0.8448,31317
0.84514,44467
0.84547,55090
0.8458,71422
0.84614,82238
0.84647,94367
0.8468,100385
0.84714,102235
0.84747,100165
0.8478,92861
0.84814,82594
0.84847,71420
0.8488,61996
0.84914,49423
0.84947,41580
0.8498,32419
0.85014,26581
0.85047,22799
0.8508,19356
0.85114,16362
0.85147,14705
0.8518,12779
0.85214,12626
0.85247,11879
0.8528,9906
0.85314,9535
0.85347,8629
0.8538,8387
0.85414,7889
0.85447,7800
0.8548,7489
0.85514,7402
0.85547,7808
0.8558,6899
0.85614,6941
0.85647,6838
0.8568,6420
0.85714,6829
0.85747,6606
0.8578,6209
0.85814,6359
0.85847,6008
0.8588,6290
0.85914,6381
0.85947,6335
0.8598,6140
0.86014,6508
0.86047,6077
0.8608,5712
0.86114,5629
0.86147,5795
0.8618,5536
0.86214,5589
0.86247,6218
0.8628,5525
0.86314,5266
0.86347,5394
0.8638,5505
0.86414,5422
0.86447,5193
0.8648,5430
0.86514,5412
0.86547,5589
0.8658,6252
0.86614,7405
0.86647,9487
0.8668,12361
0.86714,16190
0.86747,22518
0.8678,30631
0.86814,41615
0.86847,51596
0.8688,62828
0.86914,74221
0.86947,84558
0.8698,88068
0.87014,91480
0.87047,89873
0.8708,81528
0.87114,75716
0.87147,68190
0.8718,57988
0.87214,50373
0.87247,42240
0.8728,35592
0.87314,29131
0.87347,24900
0.8738,22147
0.87414,20124
0.87447,17715
0.8748,16035
0.87514,14202
0.87547,13144
0.8758,13196
0.87614,12307
0.87647,10991
0.8768,9703
0.87714,10737
0.87747,9906
0.8778,9007
0.87814,8915
0.87847,7977
0.8788,8452
0.87914,8439
0.87947,7642
0.8798,7371
0.88014,7742
0.88047,7332
0.8808,7184
0.88114,7320
0.88147,7395
0.8818,7263
0.88214,6908
0.88247,6753
0.8828,6329
0.88314,6676
0.88347,6536
0.8838,6633
0.88414,6595
0.88447,6075
0.8848,5919
0.88514,6116
0.88547,6206
0.8858,6240
0.88614,6634
0.88647,5746
0.8868,6370
0.88714,6423
0.88747,6600
0.8878,6442
0.88814,6661
0.88847,8535
0.8888,9882
0.88914,12855
0.88947,15440
0.8898,20186
0.89014,26068
0.89047,34150
0.8908,43432
0.89114,53832
0.89147,62326
0.8918,69317
0.89214,75327
0.89247,77839
0.8928,77565
0.89314,76734
0.89347,70767
0.8938,66640
0.89414,58604
0.89447,52424
0.8948,45508
0.89514,40245
0.89547,34559
0.8958,30867
0.89614,27723
0.89647,24420
0.8968,21281
0.89714,19493
0.89747,17336
0.8978,15883
0.89814,15731
0.89847,15254
0.8988,14044
0.89914,13104
0.89947,12763
0.8998,11508
0.90014,10791
0.90047,11117
0.9008,11116
0.90114,10890
0.90147,10477
0.9018,9485
0.90214,9157
0.90247,8881
0.9028,8957
0.90314,9742
0.90347,9130
0.9038,7738
0.90414,8130
0.90447,8453
0.9048,9039
0.90514,8624
0.90547,7603
0.9058,7301
0.90614,7682
0.90647,7875
0.9068,7545
0.90714,7137
0.90747,6972
0.9078,6713
0.90814,7627
0.90847,7195
0.9088,6594
0.90914,6206
0.90947,6255
0.9098,6628
0.91014,7263
0.91047,6703
0.9108,5820
0.91114,6316
0.91147,6064
0.9118,6131
0.91214,6384
0.91247,6976
0.9128,5958
0.91314,5898
0.91347,6606
0.9138,6074
0.91414,6281
0.91447,6178
0.9148,6309
0.91514,6235
0.91547,6372
0.9158,6776
0.91614,6919
0.91647,6752
0.9168,6528
0.91714,5820
0.91747,6552
0.9178,6654
0.91814,6002
0.91847,5892
0.9188,5838
0.91914,5956
0.91947,5744
0.9198,5858
0.92014,5617
0.92047,6109
0.9208,6172
0.92114,5792
0.92147,5613
0.9218,5749
0.92214,6302
0.92247,5899
0.9228,6251
0.92314,6028
0.92347,5052
0.9238,6032
0.92414,5683
0.92447,5335
0.9248,5049
0.92514,5223
0.92547,5468
0.9258,5954
0.92614,5830
0.92647,5332
0.9268,5144
0.92714,5415
0.92747,5951
0.9278,5825
0.92814,4968
0.92847,4812
0.9288,5337
0.92914,5005
0.92947,5826
0.9298,5469
0.93014,4722
0.93047,4648
0.9308,4783
0.93114,4987
0.93147,5200
0.9318,5532
0.93214,5620
0.93247,5327
0.9328,4939
0.93314,5452
0.93347,5633
0.9338,4849
0.93414,5287
0.93447,6076
0.9348,5393
0.93514,5099
0.93547,5110
0.9358,5218
0.93614,5073
0.93647,5450
0.9368,5585
0.93714,5637
0.93747,5842
0.9378,5469
0.93814,4856
0.93847,5177
0.9388,5192
0.93914,5419
0.93947,6100
0.9398,5498
0.94014,4917
0.94047,5084
0.9408,5347
0.94114,5525
0.94147,5852
0.9418,5084
0.94214,4943
0.94247,4999
0.9428,4930
0.94314,5609
0.94347,5543
0.9438,5354
0.94414,4887
0.94447,5088
0.9448,5409
0.94514,5769
0.94547,5303
0.9458,5008
0.94614,4653
0.94647,5144
0.9468,5387
0.94714,5395
0.94747,5055
0.94781,5166
0.94814,4731
0.94847,4980
0.9488,5067
0.94914,5321
0.94947,5425
0.9498,5177
0.95014,4890
0.95047,4982
0.9508,4868
0.95114,5509
0.95147,5587
0.9518,5065
0.95214,4849
0.95247,4879
0.9528,5187
0.95314,5386
0.95347,4834
0.9538,5225
0.95414,5401
0.95447,5442
0.9548,4766
0.95514,4835
0.95547,4841
0.9558,4996
0.95614,5747
0.95647,4879
0.9568,4834
0.95714,4914
0.95747,4789
0.9578,4672
0.95814,5397
0.95847,5487
0.9588,5165
0.95914,4888
0.95947,4725
0.9598,4701
0.96014,4946
0.96047,4494
0.9608,5458
0.96114,5601
0.96147,4686
0.9618,4871
0.96214,4864
0.96247,5448
0.9628,5704
0.96314,5285
0.96347,4813
0.9638,4386
0.96414,5359
0.96447,5664
0.9648,4660
0.96514,4878
0.96547,4474
0.9658,4813
0.96614,5632
0.96647,5541
0.9668,5000
0.96714,4640
0.96747,4727
0.9678,4741
0.96814,5051
0.96847,5372
0.9688,4703
0.96914,4821
0.96947,5040
0.9698,4846
0.97014,5847
0.97047,5300
0.9708,4595
0.97114,4676
0.97147,4539
0.9718,4880
0.97214,4978
0.97247,5293
0.9728,4868
0.97314,5260
0.97347,5428
0.9738,5534
0.97414,4802
0.97447,4699
0.9748,4937
0.97514,5624
0.97547,5671
0.9758,5140
0.97614,4853
0.97647,4852
0.9768,4581
0.97714,4785
0.97747,4847
0.9778,5183
0.97814,5427
0.97847,5252
0.9788,4857
0.97914,4741
0.97947,4744
0.9798,4949
0.98014,5777
0.98047,5396
0.9808,4984
0.98114,4856
0.98147,5065
0.9818,5777
0.98214,5582
0.98247,4463
0.9828,4860
0.98314,4798
0.98347,6046
0.9838,5337
0.98414,4962
0.98447,4746
0.9848,5095
0.98514,5596
0.98547,5174
0.9858,4726
0.98614,4653
0.98647,4836
0.9868,5131
0.98714,5352
0.98747,5198
0.9878,4820
0.98814,4658
0.98847,5035
0.9888,4812
0.98914,5339
0.98947,5684
0.9898,4819
0.99014,4967
0.99047,4895
0.9908,5302
0.99114,5049
0.99147,4967
0.9918,4820
0.99214,4516
0.99247,4996
0.9928,5700
0.99314,4734
0.99347,4636
0.9938,5188
0.99414,4670
0.99447,4900
0.9948,5523
0.99514,4947
0.99547,4493
0.9958,4899
0.99614,5245
0.99647,5593
0.9968,4772
0.99714,4791
0.99747,4746
0.9978,5934
0.99814,5256
0.99847,4804
0.9988,4818
0.99914,4999
0.99947,5957
0.9998,5227
1.00014,4921
1.00047,5049
1.0008,4933
1.00114,5782
1.00147,4993
1.0018,4954
1.00214,4459
1.00247,5074
1.0028,6140
1.00314,4740
1.00347,4897
1.0038,4685
1.00414,5385
1.00447,6202
1.0048,5124
1.00514,5011
1.00547,5478
1.0058,4830
1.00614,4895
1.00647,5604
1.0068,5579
1.00714,4982
1.00747,4912
1.0078,5287
1.00814,5245
1.00847,4766
1.0088,4523
1.00914,4794
1.00947,5754
1.0098,5514
1.01014,4953
1.01047,4611
1.0108,4571
1.01114,4737
1.01147,4876
1.0118,5071
1.01214,5570
1.01247,4814
1.0128,5228
1.01314,4527
1.01347,4527
1.0138,4854
1.01414,5381
1.01447,5858
1.0148,5508
1.01514,5124
1.01547,4973
1.0158,4809
1.01614,4820
1.01647,5016
1.0168,5403
1.01714,5431
1.01747,5125
1.0178,4824
1.01814,4681
1.01847,4973
1.0188,5914
1.01914,4474
1.01947,5068
1.0198,4704
1.02014,5595
1.02047,5628
1.0208,4794
1.02114,5055
1.02147,4971
1.0218,5347
1.02214,5553
1.02247,4861
1.0228,5383
1.02314,4963
1.02347,5624
1.0238,5603
1.02414,4833
1.02447,5315
1.0248,5355
1.02514,5589
1.02547,5735
1.0258,4980
1.02614,4914
1.02647,5211
1.0268,5725
1.02714,5693
1.02747,5017
1.0278,5275
1.02814,5395
1.02847,5134
1.0288,5851
1.02914,4898
1.02947,5318
1.0298,5127
1.03014,5297
1.03047,6175
1.0308,4990
1.03114,4701
1.03147,5058
1.0318,4617
1.03214,5245
1.03247,5356
1.0328,4809
1.03314,5214
1.03347,5029
1.0338,5840
1.03414,5353
1.03447,4849
1.0348,5066
1.03514,4561
1.03547,5254
1.0358,5763
1.03614,5212
1.03647,4799
1.0368,4907
1.03714,4790
1.03747,5494
1.0378,5490
1.03814,5503
1.03847,4827
1.0388,5071
1.03914,5155
1.03947,5317
1.0398,5683
1.04014,4648
1.04047,5232
1.0408,5425
1.04114,5416
1.04147,5892
1.0418,4943
1.04214,5424
1.04247,4644
1.0428,5439
1.04314,5328
1.04347,4788
1.0438,5186
1.04414,4832
1.04447,5267
1.0448,5566
1.04514,4882
1.04547,4647
1.0458,4798
1.04614,4787
1.04647,4947
1.0468,4742
1.04714,4383
1.04747,4709
1.0478,5464
1.04814,5204
1.04847,4814
1.0488,4815
1.04914,4729
1.04947,4795
1.0498,5582
1.05014,5486
1.05047,4684
1.0508,4829
1.05114,5234
1.05147,5151
1.0518,5285
1.05214,4621
1.05247,4761
1.0528,4756
1.05314,5698
1.05347,4898
1.0538,4760
1.05414,5084
1.05447,4757
1.0548,5755
1.05514,5368
1.05547,4650
1.0558,4676
1.05614,4726
1.05647,5165
1.0568,4887
1.05714,4734
1.05747,4890
1.0578,4837
1.05814,4820
1.05847,4943
1.0588,5192
1.05914,5443
1.05947,4657
1.0598,4831
1.06014,5219
1.06047,5158
1.0608,5314
1.06114,4626
1.06147,4613
1.0618,4380
1.06214,5685
1.06247,5343
1.0628,4794
1.06314,4665
1.06347,4643
1.0638,4445
1.06414,5309
1.06447,5494
1.0648,4872
1.06514,4566
1.06547,4848
1.0658,4565
1.06614,4583
1.06647,5015
1.0668,5624
1.06714,5063
1.06747,4262
1.0678,4414
1.06814,4442
1.06847,4798
1.0688,4758
1.06914,5230
1.06947,5338
1.0698,5050
1.07014,4375
1.07047,4623
1.0708,5236
1.07114,4714
1.07147,4881
1.0718,4974
1.07214,5009
1.07247,5375
1.0728,4986
1.07314,4917
1.07347,4920
1.0738,4997
1.07414,5702
1.07447,5023
1.0748,4600
1.07514,4629
1.07547,4620
1.0758,4794
1.07614,5593
1.07647,5073
1.0768,5133
1.07714,4709
1.07747,4652
1.0778,5275
1.07814,5211
1.07847,5238
1.0788,5068
1.07914,4893
1.07947,5201
1.0798,5613
1.08014,5129
1.08047,4957
1.0808,4399
1.08114,4912
1.08147,5222
1.0818,5380
1.08214,4964
1.08247,4736
1.0828,4844
1.08314,4388
1.08347,4788
1.0838,5377
1.08414,5563
1.08447,4684
1.0848,4783
1.08514,4629
1.08547,4830
1.0858,5384
1.08614,5030
1.08647,4789
1.0868,4744
1.08714,5176
1.08747,5018
1.0878,5134
1.08814,5003
1.08847,5137
1.0888,4943
1.08914,5056
1.08947,4845
1.0898,4476
1.09014,4611
1.09047,4867
1.0908,5475
1.09114,5369
1.09147,4817
1.0918,4674
1.09214,4953
1.09247,4653
1.0928,5578
1.09314,5272
1.09347,5346
1.0938,4874
1.09414,4890
1.09447,4877
1.0948,4475
1.09514,4715
1.09547,5214
1.0958,5327
1.09614,5046
1.09647,4829
1.0968,5069
1.09714,5196
1.09747,5381
1.0978,5103
1.09814,4671
1.09847,4863
1.0988,4530
1.09914,5689
1.09947,5148
1.0998,4845
1.10014,4510
1.10047,4902
1.1008,5190
1.10114,4554
1.10147,4589
1.1018,4407
1.10214,4591
1.10247,4495
1.1028,4901
1.10314,5267
1.10347,5221
1.1038,4502
1.10414,4767
1.10447,4682
1.1048,5002
1.10514,5345
1.10547,4922
1.1058,4580
1.10614,4533
1.10647,4840
1.1068,4962
1.10714,4691
1.10747,4626
1.1078,4458
1.10814,4869
1.10847,5341
1.1088,4628
1.10914,4298
1.10947,5056
1.1098,4784
1.11014,4959
1.11047,5519
1.1108,5045
1.11114,4933
1.11147,4634
1.1118,5301
1.11214,5044
1.11247,4733
1.1128,4686
1.11314,4663
1.11347,5854
1.1138,4716
1.11414,4904
1.11447,4531
1.1148,4724
1.11514,5500
1.11547,4917
1.1158,4626
1.11614,4789
1.11647,4716
1.1168,5566
1.11714,4707
1.11747,4908
1.1178,4894
1.11814,4802
1.11847,5326
1.1188,5063
1.11914,4935
1.11947,4838
1.1198,5561
1.12014,5189
1.12047,4836
1.1208,4271
1.12114,4409
1.12147,4624
1.1218,4605
1.12214,4806
1.12247,5294
1.1228,5024
1.12314,4629
1.12347,4638
1.1238,4262
1.12414,4827
1.12447,5738
1.1248,5179
1.12514,4626
1.12547,4789
1.1258,5126
1.12614,5188
1.12647,5060
1.1268,4770
1.12714,4879
1.12747,4867
1.1278,5349
1.12814,4375
1.12847,4983
1.1288,4955
1.12914,5162
1.12947,5480
1.1298,4712
1.13014,4737
1.13047,4805
1.1308,5389
1.13114,5661
1.13147,4984
1.1318,5028
1.13214,4612
1.13247,4858
1.1328,5545
1.13314,4813
1.13347,4910
1.1338,5068
1.13414,5470
1.13447,5368
1.1348,4809
1.13514,4714
1.13547,4911
1.1358,5346
1.13614,5485
1.13647,4805
1.1368,4991
1.13714,5052
1.13747,4940
1.1378,5167
1.13814,4759
1.13847,5156
1.1388,4782
1.13914,5030
1.13947,5562
1.1398,5360
1.14014,4781
1.14047,5009
1.1408,5202
1.14114,5141
1.14147,5596
1.1418,5556
1.14214,4974
1.14247,4798
1.1428,5278
1.14314,5180
1.14347,5035
1.1438,4735
1.14414,5270
1.14447,5932
1.1448,5405
1.14514,4967
1.14547,5093
1.1458,5038
1.14614,4958
1.14647,5304
1.1468,5477
1.14714,5530
1.14747,5250
1.1478,4959
1.14814,5223
1.14847,5551
1.1488,5390
1.14914,4727
1.14947,5134
1.1498,5207
1.15014,5189
1.15047,5445
1.1508,5130
1.15114,4986
1.15147,5306
1.1518,5868
1.15214,5529
1.15247,5178
1.1528,4985
1.15314,5175
1.15347,5362
1.1538,5748
1.15414,4952
1.15447,5204
1.1548,5175
1.15514,5418
1.15547,5770
1.1558,5081
1.15614,5022
1.15647,5350
1.1568,5116
1.15714,5954
1.15747,4996
1.1578,5126
