Time,Intensity
0.1148,5533
0.11514,5521
0.11547,5511
0.1158,6002
0.11614,6139
0.11647,6011
0.1168,5653
0.11714,5788
0.11747,5420
0.1178,5544
0.11814,6451
0.11847,5939
0.1188,5814
0.11914,5334
0.11947,5397
0.11981,5306
0.12014,5213
0.12047,5765
0.1208,6161
0.12114,6133
0.12147,5366
0.1218,4985
0.12214,5136
0.12247,4942
0.1228,6038
0.12314,6206
0.12347,5732
0.1238,5188
0.12414,5354
0.12447,6221
0.1248,6426
0.12514,5432
0.12547,5404
0.1258,5941
0.12614,5725
0.12647,6511
0.1268,5593
0.12714,5528
0.12747,5309
0.1278,6066
0.12814,6037
0.12847,5482
0.1288,5453
0.12914,5650
0.12947,5318
0.1298,5926
0.13014,5817
0.13047,5268
0.1308,5046
0.13114,5080
0.13147,5686
0.1318,5097
0.13214,5856
0.13247,5598
0.1328,5985
0.13314,5585
0.13347,5299
0.1338,5597
0.13414,5665
0.13447,5606
0.1348,5343
0.13514,5405
0.13547,5386
0.1358,5786
0.13614,6421
0.13647,5905
0.1368,5330
0.13714,5353
0.13747,5436
0.1378,5502
0.13814,5282
0.13847,5535
0.1388,5982
0.13914,5813
0.13947,5625
0.1398,5056
0.14014,4892
0.14047,5509
0.1408,5764
0.14114,5132
0.14147,5603
0.1418,5244
0.14214,5159
0.14247,6066
0.1428,5523
0.14314,5375
0.14347,5000
0.1438,5335
0.14414,5611
0.14447,5565
0.1448,5291
0.14514,5214
0.14547,4849
0.1458,5814
0.14614,5638
0.14647,5862
0.1468,5157
0.14714,5616
0.14747,5155
0.1478,5384
0.14814,5622
0.14847,5362
0.1488,5077
0.14914,5309
0.14947,5499
0.1498,5178
0.15014,5529
0.15047,5493
0.1508,5449
0.15114,4922
0.15147,5242
0.1518,4809
0.15214,5074
0.15247,4951
0.1528,5087
0.15314,5064
0.15347,5324
0.1538,5661
0.15414,5326
0.15447,4927
0.1548,5036
0.15514,4882
0.15547,4921
0.1558,5431
0.15614,5663
0.15647,5273
0.1568,4577
0.15714,4814
0.15747,4795
0.1578,5181
0.15814,5872
0.15847,5171
0.1588,4848
0.15914,5004
0.15947,5565
0.1598,5278
0.16014,5379
0.16047,5995
0.1608,6152
0.16114,7306
0.16147,8033
0.1618,8685
0.16214,9445
0.16247,10781
0.1628,12268
0.16314,13616
0.16347,15127
0.1638,16409
0.16414,17958
0.16447,17279
0.1648,19229
0.16514,19374
0.16547,18144
0.1658,18887
0.16614,16807
0.16647,16866
0.1668,15600
0.16714,13748
0.16747,12749
0.1678,11108
0.16814,10725
0.16847,10188
0.1688,8341
0.16914,7995
0.16947,7329
0.1698,7024
0.17014,6663
0.17047,6284
0.1708,6452
0.17114,6205
0.17147,6066
0.1718,5845
0.17214,5331
0.17247,5141
0.1728,5411
0.17314,5339
0.17347,5814
0.1738,5392
0.17414,4973
0.17447,5090
0.1748,5045
0.17514,5580
0.17547,5454
0.1758,5167
0.17614,5108
0.17647,4666
0.1768,5094
0.17714,4914
0.17747,5336
0.1778,4878
0.17814,5071
0.17847,5544
0.1788,5168
0.17914,4632
0.17947,4927
0.1798,4606
0.18014,5054
0.18047,5381
0.1808,5000
0.18114,4741
0.18147,4816
0.1818,5123
0.18214,5687
0.18247,4962
0.1828,4912
0.18314,4718
0.18347,4872
0.1838,4746
0.18414,5547
0.18447,5073
0.1848,4441
0.18514,5286
0.18547,4823
0.1858,5254
0.18614,5097
0.18647,4590
0.1868,5051
0.18714,4798
0.18747,5093
0.1878,5307
0.18814,4627
0.18847,5163
0.1888,5126
0.18914,5737
0.18947,5587
0.1898,5295
0.19014,4855
0.19047,4943
0.1908,4903
0.19114,5034
0.19147,5891
0.1918,6413
0.19214,6891
0.19247,4945
0.1928,8625
0.19314,2466
0.19347,3627
0.1938,4377
0.19414,5463
0.19447,6433
0.1948,6481
0.19514,5942
0.19547,6003
0.1958,5504
0.19614,5933
0.19647,6340
0.1968,6207
0.19714,6114
0.19747,5303
0.1978,4924
0.19814,5497
0.19847,5347
0.1988,5118
0.19914,5127
0.19947,5580
0.1998,5750
0.20014,5870
0.20047,5365
0.2008,5023
0.20114,5122
0.20147,4605
0.2018,5750
0.20214,5107
0.20247,4999
0.2028,5271
0.20314,5183
0.20347,5977
0.2038,5228
0.20414,4839
0.20447,4828
0.2048,4951
0.20514,6021
0.20547,5145
0.2058,5105
0.20614,5106
0.20647,4971
0.2068,5622
0.20714,5194
0.20747,4463
0.2078,5407
0.20814,4509
0.20847,5617
0.2088,5259
0.20914,4769
0.20947,5044
0.2098,4572
0.21014,4774
0.21047,4538
0.2108,4770
0.21114,4901
0.21147,5207
0.2118,5306
0.21214,4885
0.21247,4824
0.2128,4669
0.21314,4589
0.21347,4477
0.2138,4763
0.21414,5352
0.21447,5514
0.2148,5148
0.21514,4545
0.21547,4696
0.2158,5190
0.21614,4640
0.21647,4952
0.2168,5085
0.21714,5369
0.21747,4866
0.2178,4880
0.21814,4310
0.21847,4308
0.2188,4750
0.21914,5061
0.21947,5001
0.2198,5013
0.22014,4938
0.22047,4710
0.2208,5132
0.22114,5118
0.22147,5093
0.2218,4606
0.22214,4560
0.22247,4340
0.2228,5366
0.22314,4585
0.22347,4707
0.2238,4739
0.22414,4435
0.22447,5162
0.2248,4421
0.22514,4680
0.22547,5155
0.2258,4318
0.22614,5450
0.22647,4507
0.2268,4736
0.22714,5065
0.22747,4089
0.2278,5008
0.22814,5487
0.22847,4908
0.2288,4494
0.22914,4607
0.22947,4828
0.2298,5087
0.23014,4372
0.23047,4772
0.2308,4818
0.23114,4714
0.23147,4842
0.2318,4162
0.23214,4468
0.23247,4692
0.2328,5203
0.23314,5035
0.23347,5095
0.2338,5783
0.23414,7168
0.23447,9100
0.2348,11592
0.23514,15782
0.23547,20325
0.2358,25756
0.23614,30613
0.23647,34196
0.2368,36741
0.23714,35131
0.23747,32891
0.2378,27603
0.23814,23459
0.23847,17577
0.2388,14318
0.23914,10759
0.23947,8567
0.2398,7339
0.24014,7064
0.24047,6455
0.2408,5888
0.24114,4935
0.24147,5011
0.2418,5134
0.24214,5089
0.24247,5189
0.2428,4949
0.24314,4953
0.24347,4588
0.2438,5311
0.24414,4555
0.24447,4851
0.2448,4990
0.24514,4514
0.24547,5226
0.2458,5123
0.24614,4415
0.24647,4930
0.2468,4029
0.24714,4615
0.24747,4650
0.2478,5304
0.24814,5227
0.24847,4589
0.2488,4660
0.24914,4560
0.24947,4402
0.2498,4400
0.25014,4782
0.25047,5121
0.2508,4225
0.25114,4732
0.25147,4824
0.2518,4404
0.25214,5120
0.25247,4560
0.2528,4762
0.25314,4631
0.25347,4461
0.2538,4567
0.25414,4624
0.25447,4763
0.2548,4313
0.25514,4230
0.25547,4966
0.2558,5051
0.25614,4397
0.25647,4690
0.2568,4246
0.25714,4758
0.25747,5075
0.2578,4281
0.25814,4528
0.25847,4350
0.2588,4723
0.25914,4954
0.25947,5083
0.2598,4291
0.26014,4245
0.26047,4487
0.2608,4715
0.26114,4671
0.26147,4937
0.2618,4345
0.26214,4452
0.26247,4614
0.2628,4536
0.26314,4620
0.26347,4508
0.2638,4312
0.26414,4740
0.26447,4388
0.2648,5046
0.26514,4465
0.26547,4471
0.2658,4498
0.26614,4007
0.26647,4772
0.2668,4598
0.26714,4746
0.26747,4547
0.2678,4313
0.26814,4473
0.26847,4332
0.2688,4156
0.26914,4540
0.26947,4867
0.2698,5129
0.27014,4364
0.27047,4482
0.2708,4310
0.27114,4532
0.27147,4695
0.2718,5046
0.27214,4464
0.27247,4532
0.2728,4080
0.27314,4402
0.27347,4329
0.2738,4322
0.27414,4774
0.27447,4638
0.2748,4974
0.27514,4642
0.27547,4452
0.2758,4161
0.27614,4253
0.27647,4743
0.2768,4902
0.27714,5079
0.27747,4387
0.2778,4628
0.27814,4310
0.27847,4842
0.2788,4500
0.27914,4594
0.27947,4455
0.2798,3910
0.28014,4344
0.28047,4946
0.2808,4546
0.28114,4341
0.28147,4460
0.2818,4313
0.28214,4916
0.28247,4863
0.2828,4129
0.28314,4366
0.28347,4442
0.2838,4495
0.28414,4724
0.28447,4255
0.2848,4914
0.28514,5165
0.28547,6231
0.2858,7417
0.28614,11618
0.28647,16544
0.2868,20992
0.28714,29937
0.28747,36760
0.2878,43577
0.28814,47797
0.28847,48557
0.2888,43031
0.28914,36404
0.28947,29026
0.2898,20476
0.29014,15804
0.29047,11364
0.2908,9282
0.29114,6778
0.29147,6052
0.2918,5687
0.29214,5538
0.29247,5038
0.2928,4703
0.29314,4779
0.29347,5101
0.2938,4825
0.29414,4613
0.29447,4275
0.2948,4699
0.29514,4401
0.29547,4821
0.2958,4922
0.29614,4476
0.29647,4227
0.2968,4523
0.29714,4469
0.29747,4196
0.2978,4269
0.29814,4604
0.29847,4699
0.2988,4588
0.29914,4692
0.29947,4243
0.2998,4433
0.30014,4525
0.30047,4595
0.3008,4114
0.30114,4541
0.30147,4613
0.3018,4879
0.30214,4460
0.30247,4409
0.3028,4530
0.30314,4353
0.30347,4665
0.3038,4692
0.30414,4811
0.30447,4297
0.3048,4611
0.30514,4506
0.30547,4715
0.3058,4751
0.30614,4703
0.30647,4677
0.3068,4671
0.30714,4485
0.30747,4918
0.3078,5056
0.30814,4615
0.30847,4473
0.3088,3937
0.30914,4371
0.30947,4306
0.3098,4447
0.31014,4520
0.31047,5037
0.3108,4634
0.31114,4372
0.31147,4484
0.3118,4631
0.31214,4405
0.31247,4643
0.3128,4550
0.31314,4602
0.31347,4071
0.3138,4295
0.31414,4565
0.31447,4147
0.3148,4168
0.31514,4423
0.31547,4566
0.3158,4738
0.31614,4339
0.31647,4141
0.3168,4163
0.31714,4437
0.31747,5178
0.3178,4512
0.31814,4502
0.31847,4317
0.3188,4206
0.31914,4599
0.31947,4472
0.3198,4043
0.32014,4582
0.32047,4139
0.3208,4753
0.32114,4716
0.32147,4116
0.3218,4162
0.32214,4157
0.32247,4297
0.3228,4504
0.32314,4244
0.32347,4105
0.3238,4356
0.32414,4425
0.32447,4308
0.3248,4297
0.32514,4420
0.32547,4208
0.3258,3929
0.32614,4234
0.32647,4449
0.3268,4469
0.32714,4469
0.32747,3907
0.3278,4385
0.32814,4287
0.32847,4479
0.3288,4210
0.32914,4255
0.32947,4438
0.3298,4496
0.33014,4736
0.33047,4777
0.3308,4419
0.33114,4162
0.33147,4172
0.3318,3929
0.33214,4963
0.33247,5413
0.3328,6207
0.33314,8542
0.33347,12976
0.3338,20259
0.33414,29034
0.33447,40529
0.3348,51488
0.33514,58095
0.33547,59332
0.3358,55515
0.33614,47650
0.33647,37335
0.3368,27239
0.33714,19021
0.33747,13308
0.3378,9356
0.33814,7577
0.33847,6599
0.3388,5396
0.33914,5110
0.33947,5046
0.3398,4678
0.34014,5442
0.34047,4712
0.3408,4468
0.34114,4428
0.34147,4345
0.3418,5310
0.34214,4928
0.34247,4047
0.3428,4430
0.34314,4326
0.34347,4100
0.3438,4502
0.34414,4441
0.34447,4163
0.3448,4427
0.34514,4171
0.34547,4582
0.3458,4347
0.34614,4482
0.34647,4425
0.3468,4199
0.34714,4609
0.34747,4306
0.3478,4341
0.34814,4088
0.34847,4307
0.3488,4338
0.34914,4840
0.34947,4545
0.3498,4370
0.35014,4068
0.35047,4315
0.3508,4102
0.35114,4271
0.35147,4382
0.3518,4720
0.35214,4554
0.35247,4447
0.3528,4585
0.35314,4389
0.35347,4318
0.3538,4171
0.35414,4706
0.35447,4566
0.3548,4336
0.35514,4118
0.35547,4177
0.3558,4223
0.35614,5204
0.35647,4053
0.3568,4110
0.35714,4329
0.35747,4803
0.3578,4963
0.35814,4151
0.35847,4237
0.3588,4407
0.35914,4708
0.35947,4997
0.3598,4382
0.36014,4224
0.36047,4613
0.3608,4592
0.36114,4983
0.36147,4841
0.3618,4834
0.36214,5345
0.36247,4904
0.3628,4668
0.36314,4648
0.36347,5597
0.3638,5188
0.36414,4843
0.36447,4308
0.3648,4065
0.36514,4209
0.36547,4511
0.3658,4958
0.36614,4402
0.36647,4094
0.3668,4056
0.36714,4445
0.36747,4526
0.3678,4247
0.36814,4066
0.36847,4400
0.3688,4824
0.36914,4246
0.36947,3783
0.3698,4227
0.37014,4491
0.37047,4590
0.3708,4545
0.37114,4250
0.37147,3858
0.3718,4221
0.37214,3892
0.37247,4720
0.3728,4819
0.37314,4417
0.37347,4261
0.3738,4128
0.37414,4206
0.37447,4386
0.3748,4015
0.37514,4568
0.37547,4756
0.3758,4266
0.37614,4820
0.37647,6074
0.3768,8667
0.37714,13621
0.37747,21044
0.3778,31488
0.37814,43464
0.37847,54690
0.3788,63185
0.37914,64664
0.37947,62459
0.3798,54078
0.38014,44027
0.38047,30995
0.3808,21048
0.38114,13577
0.38147,10080
0.3818,7603
0.38214,6348
0.38247,5785
0.3828,5503
0.38314,4730
0.38347,4626
0.3838,4485
0.38414,4507
0.38447,4514
0.3848,4924
0.38514,4218
0.38547,4277
0.3858,4324
0.38614,4127
0.38647,4346
0.3868,4575
0.38714,4703
0.38747,4578
0.3878,4220
0.38814,4528
0.38847,4300
0.3888,4110
0.38914,4391
0.38947,4435
0.3898,4377
0.39014,4092
0.39047,4144
0.3908,4372
0.39114,4072
0.39147,4014
0.3918,4410
0.39214,4587
0.39247,4692
0.3928,4809
0.39314,3893
0.39347,3942
0.3938,4534
0.39414,4178
0.39447,4816
0.3948,4639
0.39514,4080
0.39547,4721
0.3958,4209
0.39614,4840
0.39647,4744
0.3968,4133
0.39714,4474
0.39747,4256
0.3978,5071
0.39814,4527
0.39847,4016
0.3988,4152
0.39914,4556
0.39947,4482
0.3998,4195
0.40014,4080
0.40047,4091
0.4008,4457
0.40114,4723
0.40147,4516
0.4018,4063
0.40214,3926
0.40247,4184
0.4028,3844
0.40314,3951
0.40347,4668
0.4038,4513
0.40414,4286
0.40447,4523
0.4048,4459
0.40514,4149
0.40547,4109
0.4058,4419
0.40614,4072
0.40647,4170
0.4068,4759
0.40714,4420
0.40747,3996
0.4078,4083
0.40814,3880
0.40847,4130
0.4088,4558
0.40914,4656
0.40947,4487
0.4098,4235
0.41014,4294
0.41047,4244
0.4108,4445
0.41114,4383
0.41147,4278
0.4118,4295
0.41214,4490
0.41247,4319
0.4128,4132
0.41314,4134
0.41347,4370
0.4138,4373
0.41414,4562
0.41447,4052
0.4148,4396
0.41514,4064
0.41547,5257
0.4158,5032
0.41614,5880
0.41647,8735
0.4168,13968
0.41714,23947
0.41747,35986
0.4178,50713
0.41814,66388
0.41847,76141
0.4188,80032
0.41914,72423
0.41947,58601
0.4198,45066
0.42014,31591
0.42047,20720
0.4208,14114
0.42114,9685
0.42147,7117
0.4218,5459
0.42214,5112
0.42247,5202
0.4228,4537
0.42314,4574
0.42347,4389
0.4238,4863
0.42414,4873
0.42447,4579
0.4248,4714
0.42514,4514
0.42547,5306
0.4258,4724
0.42614,5044
0.42647,4823
0.4268,4573
0.42714,4220
0.42747,4385
0.4278,4618
0.42814,4551
0.42847,4687
0.4288,4423
0.42914,4301
0.42947,3861
0.4298,4035
0.43014,3944
0.43047,4129
0.4308,4690
0.43114,4493
0.43147,4562
0.4318,3979
0.43214,4253
0.43247,3798
0.4328,4189
0.43314,4751
0.43347,4237
0.4338,4042
0.43414,4404
0.43447,4293
0.4348,5162
0.43514,4162
0.43547,3995
0.4358,3810
0.43614,4169
0.43647,4663
0.4368,3896
0.43714,3826
0.43747,3790
0.4378,4064
0.43814,4423
0.43847,4093
0.4388,4105
0.43914,4451
0.43947,3979
0.4398,4727
0.44014,3906
0.44047,4381
0.4408,4079
0.44114,4067
0.44147,4086
0.4418,3899
0.44214,3750
0.44247,4156
0.4428,4411
0.44314,4579
0.44347,4413
0.4438,3861
0.44414,4193
0.44447,3882
0.4448,3969
0.44514,4403
0.44547,4459
0.4458,4130
0.44614,4083
0.44647,4250
0.4468,4446
0.44714,3811
0.44747,4221
0.4478,4057
0.44814,4543
0.44847,4587
0.4488,4425
0.44914,3934
0.44947,4140
0.4498,4449
0.45014,3818
0.45047,4546
0.4508,4737
0.45114,4882
0.45147,5142
0.4518,6091
0.45214,9900
0.45247,15746
0.4528,25917
0.45314,38633
0.45347,57362
0.4538,72492
0.45414,84433
0.45447,87978
0.4548,80197
0.45514,69653
0.45547,51244
0.4558,37336
0.45614,25163
0.45647,15997
0.4568,11346
0.45714,8075
0.45747,7005
0.4578,5424
0.45814,4747
0.45847,4565
0.4588,4358
0.45914,5087
0.45947,4516
0.4598,4283
0.46014,4434
0.46047,4585
0.4608,4559
0.46114,4511
0.46147,4245
0.4618,4496
0.46214,4349
0.46247,4778
0.4628,4696
0.46314,4180
0.46347,4446
0.4638,4705
0.46414,5045
0.46447,4930
0.4648,4694
0.46514,4405
0.46547,4529
0.4658,4175
0.46614,4218
0.46647,4506
0.4668,4797
0.46714,4954
0.46747,4861
0.4678,4496
0.46814,4738
0.46847,4773
0.4688,4678
0.46914,4766
0.46947,4318
0.4698,4653
0.47014,4958
0.47047,4209
0.4708,4582
0.47114,4436
0.47147,4865
0.4718,5219
0.47214,4457
0.47247,4477
0.4728,4649
0.47314,4624
0.47347,5276
0.4738,4807
0.47414,4247
0.47447,4603
0.4748,4941
0.47514,5277
0.47547,4762
0.4758,4444
0.47614,4620
0.47647,4714
0.4768,5439
0.47714,5003
0.47747,4812
0.4778,4810
0.47814,4344
0.47847,5104
0.4788,5538
0.47914,4839
0.47947,4756
0.4798,4579
0.48014,4611
0.48047,4141
0.4808,4801
0.48114,4596
0.48147,4843
0.4818,5001
0.48214,4422
0.48247,4676
0.4828,4840
0.48314,4458
0.48347,4414
0.4838,4168
0.48414,5083
0.48447,5013
0.4848,5170
0.48514,6158
0.48547,9175
0.4858,15589
0.48614,27396
0.48647,43385
0.4868,61347
0.48714,79895
0.48747,92669
0.4878,94994
0.48814,90777
0.48847,77379
0.4888,58902
0.48914,42115
0.48947,28288
0.4898,18002
0.49014,12756
0.49047,9254
0.4908,6800
0.49114,5934
0.49147,5287
0.4918,4633
0.49214,5076
0.49247,5602
0.4928,4890
0.49314,4376
0.49347,4555
0.4938,4485
0.49414,5208
0.49447,5090
0.4948,4862
0.49514,4366
0.49547,5054
0.4958,4852
0.49614,5264
0.49647,4846
0.4968,4262
0.49714,4468
0.49747,4569
0.4978,5062
0.49814,4705
0.49847,4750
0.4988,4445
0.49914,4310
0.49947,4091
0.4998,4295
0.50014,5083
0.50047,4985
0.5008,4174
0.50114,4524
0.50147,4244
0.5018,4453
0.50214,4039
0.50247,4438
0.5028,4967
0.50314,4973
0.50347,4469
0.5038,4659
0.50414,4505
0.50447,4588
0.5048,4173
0.50514,4249
0.50547,4115
0.5058,4335
0.50614,5128
0.50647,4387
0.5068,4255
0.50714,4090
0.50747,3735
0.5078,4269
0.50814,4776
0.50847,4850
0.5088,4244
0.50914,4566
0.50947,4618
0.5098,4533
0.51014,4978
0.51047,4489
0.5108,4145
0.51114,3962
0.51147,4013
0.5118,4676
0.51214,5223
0.51247,4394
0.5128,4279
0.51314,4303
0.51347,5027
0.5138,4754
0.51414,4778
0.51447,4188
0.5148,4366
0.51514,5100
0.51547,5137
0.5158,4926
0.51614,5941
0.51647,8253
0.5168,13954
0.51714,24888
0.51747,39745
0.5178,58795
0.51814,80092
0.51847,94484
0.5188,102565
0.51914,100817
0.51947,90543
0.5198,71086
0.52014,52369
0.52047,35898
0.5208,22314
0.52114,15582
0.52147,10586
0.5218,7326
0.52214,6462
0.52247,6174
0.5228,5995
0.52314,5521
0.52347,5093
0.5238,4807
0.52414,4745
0.52447,4714
0.5248,4882
0.52514,4885
0.52547,5148
0.5258,4922
0.52614,4433
0.52647,4420
0.5268,4616
0.52714,4447
0.52747,4931
0.5278,4820
0.52814,4999
0.52847,4818
0.5288,4291
0.52914,4720
0.52947,5017
0.5298,4757
0.53014,4589
0.53047,4136
0.5308,4185
0.53114,5238
0.53147,5054
0.5318,4541
0.53214,4238
0.53247,4449
0.5328,5283
0.53314,5050
0.53347,4301
0.5338,4241
0.53414,4432
0.53447,4463
0.5348,5238
0.53514,4751
0.53547,4572
0.5358,4229
0.53614,4349
0.53647,4529
0.5368,4614
0.53714,5107
0.53747,4600
0.5378,4408
0.53814,4540
0.53847,4515
0.5388,5304
0.53914,4608
0.53947,4331
0.5398,4224
0.54014,4954
0.54047,4775
0.5408,4692
0.54114,4132
0.54147,4650
0.5418,4678
0.54214,5365
0.54247,4657
0.5428,4951
0.54314,4327
0.54347,4574
0.5438,5282
0.54414,5010
0.54447,4965
0.5448,5578
0.54514,7204
0.54547,11323
0.5458,18932
0.54614,33726
0.54647,50686
0.5468,73236
0.54714,94546
0.54747,109324
0.5478,113827
0.54814,105597
0.54847,90470
0.5488,69430
0.54914,48271
0.54947,30754
0.5498,19849
0.55014,13274
0.55047,9849
0.5508,7600
0.55114,5808
0.55147,5016
0.5518,4992
0.55214,5531
0.55247,4776
0.5528,4519
0.55314,4637
0.55347,4788
0.5538,5350
0.55414,4813
0.55447,4431
0.5548,4425
0.55514,4353
0.55547,4466
0.5558,4835
0.55614,5124
0.55647,5209
0.5568,4828
0.55714,4090
0.55747,4256
0.5578,4892
0.55814,4973
0.55847,4875
0.5588,4619
0.55914,4675
0.55947,4566
0.5598,4522
0.56014,4102
0.56047,4585
0.5608,4644
0.56114,5310
0.56147,5009
0.5618,4828
0.56214,4749
0.56247,4998
0.5628,4688
0.56314,4894
0.56347,5540
0.5638,5142
0.56414,4500
0.56447,4515
0.5648,5145
0.56514,5052
0.56547,4480
0.5658,4199
0.56614,4415
0.56647,5197
0.5668,4572
0.56714,4476
0.56747,4335
0.5678,4355
0.56814,5579
0.56847,4210
0.5688,4420
0.56914,4670
0.56947,4362
0.5698,5102
0.57014,4585
0.57047,4545
0.5708,4504
0.57114,4524
0.57147,5193
0.5718,5780
0.57214,7014
0.57247,11623
0.5728,20513
0.57314,34662
0.57347,54112
0.5738,77010
0.57414,100011
0.57447,113888
0.5748,118304
0.57514,112664
0.57547,96700
0.5758,74538
0.57614,51067
0.57647,34402
0.5768,21874
0.57714,14338
0.57747,10494
0.5778,7826
0.57814,5829
0.57847,5884
0.5788,4846
0.57914,5385
0.57947,4828
0.5798,4525
0.58014,4592
0.58047,5211
0.5808,5300
0.58114,4589
0.58147,4670
0.5818,4361
