Deltat;T;DeltaT;pinj;pdet
0.04;187.698;45.141;260.76133;214.17937
0.05;188.067;45.141;260.77547;214.14767
0.04;188.436;45.141;260.78959;214.11603
0.05;188.682;45.141;260.79898;214.09496
0.05;189.051;45.018;260.81305;214.0634
0.05;189.297;45.141;260.82242;214.04239
0.04;189.543;45.264;260.83178;214.0214
0.05;189.789;45.141;260.84113;214.00043
0.05;190.035;45.141;260.85046;213.97947
0.04;190.281;45.141;260.85978;213.95855
0.05;190.65;45.141;260.87375;213.92719
0.04;190.773;45.264;260.8784;213.91675
0.05;191.142;45.141;260.89233;213.88546
0.05;191.388;45.387;260.90161;213.86463
0.05;191.88;45.141;260.92012;213.82303
0.04;192.003;45.387;260.92474;213.81264
0.05;192.372;45.264;260.93859;213.78151
0.05;192.495;45.387;260.94321;213.77114
0.04;192.864;45.387;260.95702;213.74008
0.05;193.233;45.264;260.97082;213.70906
0.05;193.356;45.51;260.97541;213.69873
0.04;193.602;45.51;260.98459;213.67809
0.05;193.848;45.387;260.99375;213.65746
0.05;194.094;45.51;261.00291;213.63686
0.04;194.34;45.633;261.01205;213.61628
0.05;194.709;45.51;261.02575;213.58545
0.05;195.078;45.51;261.03942;213.55467
0.04;195.324;45.633;261.04852;213.53417
0.05;195.693;45.387;261.06216;213.50347
0.05;195.816;45.633;261.0667;213.49324
0.04;196.185;45.51;261.0803;213.4626
0.05;196.308;45.633;261.08482;213.4524
0.05;196.677;45.51;261.09839;213.42182
0.04;197.046;45.51;261.11194;213.39128
0.05;197.169;45.633;261.11645;213.38111
0.05;197.538;45.51;261.12996;213.35064
0.04;197.784;45.633;261.13896;213.33035
0.05;198.153;45.387;261.15243;213.29996
0.05;198.399;45.387;261.1614;213.27972
0.04;198.768;45.387;261.17483;213.2494
0.05;199.014;45.387;261.18378;213.22922
0.05;199.26;45.51;261.19271;213.20905
0.04;199.383;45.51;261.19717;213.19898
0.05;199.506;45.756;261.20163;213.18891
0.05;199.875;45.633;261.21499;213.15873
0.05;200.121;45.756;261.22389;213.13864
0.04;200.367;45.756;261.23278;213.11856
0.05;200.736;45.756;261.24608;213.08849
0.05;200.859;46.002;261.25052;213.07848
0.04;201.351;45.879;261.26821;213.03847
0.05;201.597;46.002;261.27705;213.0185
0.04;201.843;46.125;261.28587;212.99855
0.05;202.212;46.125;261.29909;212.96866
0.05;202.458;46.248;261.30788;212.94876
0.05;202.704;46.371;261.31667;212.92888
0.04;202.95;46.494;261.32545;212.90902
0.05;203.196;46.494;261.33422;212.88918
0.05;203.565;46.494;261.34735;212.85945
0.04;203.811;46.617;261.35609;212.83966
0.05;204.18;46.494;261.36918;212.81001
0.04;204.426;46.617;261.3779;212.79027
0.05;204.672;46.74;261.3866;212.77055
0.05;204.795;46.863;261.39095;212.7607
0.05;205.041;46.863;261.39964;212.74101
0.04;205.287;46.986;261.40832;212.72134
0.05;205.779;46.74;261.42565;212.68206
0.05;206.025;46.986;261.4343;212.66245
0.04;206.394;46.863;261.44726;212.63307
0.05;206.64;46.986;261.45588;212.61351
0.05;206.886;46.986;261.46449;212.59397
0.04;207.255;46.863;261.4774;212.56469
0.05;207.501;46.986;261.48599;212.5452
0.05;207.747;47.109;261.49457;212.52573
0.04;207.993;47.232;261.50314;212.50628
0.05;208.239;47.232;261.51169;212.48684
0.05;208.362;47.355;261.51597;212.47713
0.05;208.731;47.355;261.52878;212.44804
0.04;209.1;47.355;261.54157;212.41898
0.05;209.223;47.478;261.54583;212.40931
0.04;209.715;47.355;261.56284;212.37066
0.05;209.838;47.478;261.56709;212.36101
0.05;209.961;47.601;261.57133;212.35136
0.04;210.207;47.724;261.57981;212.33209
0.05;210.699;47.601;261.59674;212.29359
0.05;210.822;47.724;261.60097;212.28398
0.05;211.191;47.724;261.61364;212.25517
0.04;211.437;47.724;261.62207;212.23599
0.05;211.806;47.601;261.63469;212.20726
0.04;212.175;47.601;261.6473;212.17857
0.05;212.421;47.724;261.65569;212.15947
0.05;212.913;47.601;261.67245;212.12132
0.04;213.036;47.724;261.67663;212.1118
0.05;213.282;47.847;261.68499;212.09276
0.05;213.651;47.724;261.69751;212.06425
0.05;213.897;47.724;261.70584;212.04526
0.04;214.143;47.724;261.71417;212.02629
0.05;214.266;47.847;261.71832;212.01681
0.04;214.512;47.847;261.72663;211.99787
0.05;214.758;47.97;261.73493;211.97895
0.05;215.127;47.97;261.74737;211.95061
0.04;215.373;47.97;261.75564;211.93174
0.05;215.742;47.97;261.76804;211.90346
0.05;216.111;47.97;261.78041;211.87523
0.05;216.357;47.97;261.78865;211.85643
0.04;216.603;47.97;261.79688;211.83766
0.05;216.972;47.847;261.8092;211.80952
0.05;217.218;47.97;261.81741;211.79079
0.04;217.464;47.847;261.8256;211.77208
0.05;217.587;47.97;261.8297;211.76273
0.04;217.71;48.093;261.83379;211.75339
0.05;217.956;48.216;261.84197;211.73471
0.05;218.325;48.093;261.85421;211.70674
0.05;218.817;48.093;261.87051;211.6695
0.04;219.063;48.093;261.87864;211.65091
0.05;219.309;48.093;261.88677;211.63233
0.05;219.555;48.216;261.89489;211.61378
0.04;219.924;48.216;261.90704;211.58599
0.05;220.17;48.339;261.91513;211.56748
0.05;220.416;48.339;261.92322;211.54899
0.04;220.785;48.216;261.93532;211.52129
0.05;221.031;48.216;261.94338;211.50285
0.05;221.4;47.97;261.95545;211.47522
0.04;221.523;48.093;261.95947;211.46602
0.05;221.892;47.97;261.97152;211.43845
0.05;222.015;48.216;261.97553;211.42926
0.04;222.261;48.216;261.98354;211.41091
0.05;222.507;48.339;261.99155;211.39258
0.04;222.753;48.339;261.99954;211.37427
0.05;223.122;48.216;262.01152;211.34683
0.05;223.368;48.462;262.01949;211.32856
0.05;223.614;48.462;262.02745;211.31031
0.04;223.86;48.585;262.03541;211.29208
0.05;224.106;48.708;262.04335;211.27387
0.05;224.475;48.708;262.05525;211.24658
0.04;224.844;48.708;262.06713;211.21933
0.05;225.213;48.585;262.07899;211.19213
0.04;225.582;48.339;262.09083;211.16496
0.05;225.828;48.339;262.09872;211.14688
0.05;226.074;48.339;262.10659;211.12881
0.05;226.32;48.339;262.11445;211.11076
0.04;226.443;48.339;262.11838;211.10174
0.05;226.689;48.216;262.12623;211.08371
0.05;226.812;48.462;262.13015;211.07471
0.04;227.181;48.339;262.14191;211.04772
0.05;227.304;48.585;262.14582;211.03873
0.04;227.796;48.339;262.16145;211.00283
0.05;228.042;48.339;262.16925;210.9849
0.05;228.534;48.216;262.18483;210.9491
0.04;228.657;48.339;262.18871;210.94016
0.05;228.903;48.339;262.19649;210.9223
0.05;229.272;48.216;262.20812;210.89553
0.05;229.395;48.339;262.212;210.88662
0.04;229.641;48.339;262.21974;210.86881
0.05;229.887;48.216;262.22748;210.85102
0.04;230.133;48.339;262.23521;210.83324
0.05;230.502;48.216;262.24678;210.80661
0.05;230.871;48.216;262.25833;210.78002
0.04;231.117;48.339;262.26603;210.76231
0.05;231.363;48.339;262.27371;210.74463
0.05;231.732;48.339;262.28522;210.71813
0.05;231.978;48.339;262.29288;210.70048
0.04;232.224;48.462;262.30053;210.68286
0.05;232.47;48.339;262.30818;210.66525
0.04;232.716;48.216;262.31581;210.64765
0.05;232.839;48.462;262.31963;210.63886
0.05;233.208;48.339;262.33106;210.61252
0.04;233.454;48.462;262.33867;210.59498
0.05;233.823;48.339;262.35007;210.5687
0.05;234.069;48.462;262.35765;210.55121
0.04;234.438;48.216;262.36902;210.52499
0.05;234.684;48.339;262.37659;210.50754
0.05;234.93;48.339;262.38415;210.4901
0.04;235.176;48.462;262.3917;210.47268
0.05;235.545;48.216;262.40301;210.44658
0.05;235.668;48.339;262.40677;210.43789
0.04;236.037;48.216;262.41806;210.41185
0.05;236.283;48.339;262.42557;210.3945
0.05;236.529;48.462;262.43307;210.37718
0.04;237.021;48.339;262.44806;210.34257
0.05;237.144;48.462;262.4518;210.33393
0.04;237.39;48.462;262.45927;210.31667
0.05;237.636;48.462;262.46674;210.29942
0.05;238.005;48.339;262.47792;210.27357
0.05;238.374;48.216;262.48909;210.24777
0.04;238.62;48.216;262.49652;210.23059
0.05;238.866;48.216;262.50395;210.21342
0.05;238.866;48.462;262.50395;210.21342
0.04;239.235;48.216;262.51507;210.1877
0.05;239.481;48.216;262.52247;210.17058
0.04;239.85;48.216;262.53356;210.14493
0.05;240.096;48.339;262.54095;210.12784
0.05;240.465;48.339;262.55201;210.10225
0.05;240.711;48.462;262.55937;210.08521
0.04;241.08;48.462;262.5704;210.05968
0.05;241.326;48.462;262.57774;210.04268
0.05;241.695;48.462;262.58874;210.01721
0.04;241.941;48.339;262.59607;210.00026
0.05;242.064;48.462;262.59972;209.99178
0.05;242.433;48.339;262.61069;209.96639
0.04;242.679;48.339;262.61799;209.94948
0.05;243.048;48.216;262.62892;209.92415
0.04;243.294;48.216;262.6362;209.90728
0.05;243.417;48.339;262.63983;209.89885
0.05;243.786;48.093;262.65073;209.87359
0.05;244.155;47.97;262.66161;209.84837
0.04;244.278;48.093;262.66523;209.83997
0.05;244.524;48.093;262.67247;209.82319
0.05;244.77;48.093;262.6797;209.80642
0.04;245.016;48.093;262.68692;209.78966
0.05;245.385;47.97;262.69774;209.76456
0.04;245.631;48.093;262.70495;209.74785
0.05;245.877;48.216;262.71214;209.73115
0.05;246.246;47.97;262.72292;209.70614
0.04;246.615;48.093;262.73368;209.68116
0.05;246.984;47.97;262.74442;209.65621
0.05;247.23;47.97;262.75157;209.63961
0.05;247.476;47.97;262.75872;209.62301
0.04;247.722;47.847;262.76585;209.60644
0.05;247.968;47.847;262.77298;209.58987
0.04;248.214;47.847;262.7801;209.57333
0.05;248.337;47.97;262.78366;209.56506
0.05;248.706;47.847;262.79432;209.54029
0.04;248.952;47.847;262.80142;209.52379
0.05;249.321;47.724;262.81205;209.49907
0.05;249.567;47.847;262.81913;209.48261
0.04;249.813;47.724;262.8262;209.46617
0.05;250.059;47.847;262.83327;209.44975
0.04;250.428;47.724;262.84385;209.42514
0.05;250.674;47.724;262.85089;209.40875
0.05;250.92;47.601;262.85793;209.39238
0.05;251.043;47.724;262.86144;209.3842
0.04;251.289;47.847;262.86847;209.36785
0.05;251.658;47.601;262.87899;209.34336
0.05;251.904;47.601;262.886;209.32705
0.04;252.273;47.601;262.8965;209.30261
0.05;252.642;47.478;262.90697;209.27821
0.04;252.888;47.601;262.91395;209.26196
0.05;253.134;47.601;262.92092;209.24573
0.05;253.38;47.601;262.92788;209.22952
0.04;253.626;47.601;262.93484;209.21331
0.05;253.995;47.355;262.94525;209.18904
0.05;254.241;47.355;262.95219;209.17288
0.05;254.61;47.232;262.96258;209.14866
0.04;254.733;47.355;262.96604;209.1406
0.05;255.102;47.232;262.97641;209.11643
0.04;255.225;47.355;262.97986;209.10838
0.05;255.594;47.232;262.9902;209.08426
0.05;255.717;47.355;262.99365;209.07622
0.04;256.086;47.355;263.00397;209.05215
0.05;256.332;47.355;263.01085;209.03611
0.05;256.578;47.355;263.01771;209.0201
0.04;256.824;47.355;263.02457;209.00409
0.05;257.07;47.478;263.03142;208.9881
0.05;257.439;47.478;263.04169;208.96415
0.04;257.808;47.601;263.05193;208.94023
0.05;258.177;47.601;263.06216;208.91634
0.05;258.423;47.601;263.06898;208.90044
0.04;258.792;47.601;263.07918;208.87661
0.05;259.038;47.601;263.08597;208.86074
0.05;259.161;47.724;263.08937;208.85281
0.04;259.407;47.724;263.09615;208.83697
0.05;259.53;47.97;263.09954;208.82905
0.04;259.776;47.847;263.10631;208.81323
0.05;260.022;47.97;263.11308;208.79742
0.05;260.268;47.97;263.11984;208.78162
0.05;260.637;47.97;263.12996;208.75796
0.04;261.006;47.97;263.14007;208.73433
0.05;261.252;48.093;263.1468;208.71859
0.05;261.744;47.97;263.16024;208.68717
0.04;261.99;48.216;263.16695;208.67148
0.05;262.359;47.97;263.177;208.64797
0.04;262.605;47.97;263.18369;208.63231
0.05;262.851;47.97;263.19038;208.61667
0.05;263.097;47.847;263.19706;208.60105
0.04;263.343;47.847;263.20373;208.58544
0.05;263.589;47.847;263.21039;208.56984
0.05;263.958;47.724;263.22038;208.54647
0.05;264.081;47.847;263.2237;208.53869
0.04;264.327;47.847;263.23034;208.52314
0.05;264.573;47.847;263.23698;208.5076
0.04;264.942;47.724;263.24692;208.48431
0.05;265.188;47.724;263.25354;208.46881
0.05;265.434;47.724;263.26016;208.45332
0.04;265.68;47.724;263.26676;208.43785
0.05;265.926;47.601;263.27336;208.42239
0.05;266.172;47.724;263.27996;208.40694
0.04;266.418;47.724;263.28654;208.39151
0.05;266.787;47.724;263.29641;208.36839
0.05;267.033;47.847;263.30298;208.35299
0.04;267.279;47.97;263.30954;208.33761
0.05;267.648;47.97;263.31937;208.31456
0.05;268.017;47.97;263.32919;208.29154
0.04;268.263;47.97;263.33573;208.27622
0.05;268.632;47.847;263.34552;208.25325
0.05;268.878;47.847;263.35204;208.23796
0.04;269.124;47.847;263.35855;208.22269
0.05;269.37;47.847;263.36506;208.20742
0.04;269.493;48.093;263.36831;208.19979
0.05;269.862;47.97;263.37805;208.17694
0.05;270.108;47.97;263.38454;208.16171
0.05;270.354;47.847;263.39102;208.14651
0.04;270.723;47.847;263.40073;208.12372
0.05;270.969;47.847;263.40719;208.10855
0.05;271.215;47.97;263.41365;208.09339
0.04;271.461;47.97;263.4201;208.07824
0.05;271.707;47.97;263.42655;208.06311
0.04;272.076;47.847;263.4362;208.04043
0.05;272.445;47.847;263.44584;208.01779
0.05;272.568;47.97;263.44905;208.01025
0.05;272.937;47.97;263.45868;207.98765
0.04;273.183;47.97;263.46508;207.9726
0.05;273.552;47.97;263.47468;207.95005
0.05;273.921;47.847;263.48427;207.92753
0.04;274.167;47.847;263.49065;207.91253
0.05;274.413;47.847;263.49702;207.89755
0.04;274.659;47.847;263.50339;207.88258
0.05;274.782;47.847;263.50657;207.8751
0.05;275.028;47.847;263.51293;207.86015
0.04;275.274;47.97;263.51929;207.84521
0.05;275.52;47.97;263.52563;207.83029
0.05;275.889;47.97;263.53514;207.80793
0.05;276.135;48.093;263.54147;207.79304
0.04;276.381;48.216;263.5478;207.77816
0.05;276.627;48.216;263.55412;207.7633
0.05;276.996;48.216;263.56359;207.74103
0.04;277.242;48.216;263.56989;207.7262
0.05;277.611;48.093;263.57933;207.70398
0.04;277.98;47.97;263.58877;207.68179
0.05;278.226;47.97;263.59504;207.66701
0.05;278.472;47.97;263.60132;207.65225
0.05;278.718;48.093;263.60759;207.63749
0.04;278.964;48.093;263.61385;207.62275
0.05;279.21;48.093;263.6201;207.60803
0.05;279.579;47.97;263.62947;207.58596
0.04;279.825;47.847;263.63572;207.57127
0.05;280.071;47.97;263.64195;207.55659
0.04;280.317;47.847;263.64818;207.54192
0.05;280.44;47.97;263.65129;207.53459
0.05;280.686;47.97;263.65751;207.51995
0.05;281.055;47.97;263.66683;207.498
0.04;281.424;47.847;263.67613;207.47608
0.05;281.67;47.847;263.68233;207.46148
0.05;282.039;47.847;263.69161;207.43961
0.04;282.408;47.724;263.70088;207.41777
0.05;282.777;47.601;263.71014;207.39595
0.04;283.023;47.724;263.7163;207.38143
0.05;283.146;47.847;263.71938;207.37417
0.05;283.392;47.847;263.72554;207.35966
0.04;283.638;47.847;263.73169;207.34516
0.05;283.761;47.724;263.73476;207.33792
0.05;284.007;47.724;263.7409;207.32344
0.05;284.253;47.724;263.74704;207.30898
0.04;284.622;47.601;263.75623;207.28731
0.05;284.868;47.724;263.76235;207.27287
0.04;285.114;47.847;263.76847;207.25845
0.05;285.483;47.847;263.77763;207.23684
0.05;285.852;47.724;263.78678;207.21526
0.04;286.098;47.724;263.79287;207.20089
0.05;286.344;47.724;263.79896;207.18653
0.05;286.59;47.724;263.80504;207.17219
0.04;286.836;47.601;263.81112;207.15785
0.05;287.205;47.478;263.82022;207.13638
0.05;287.451;47.478;263.82628;207.12207
0.04;287.82;47.355;263.83537;207.10064
0.05;287.943;47.478;263.83839;207.0935
0.05;288.189;47.232;263.84444;207.07923
0.04;288.435;47.232;263.85048;207.06498
0.05;288.804;47.232;263.85953;207.04362
0.05;289.05;47.232;263.86555;207.02939
0.04;289.419;47.109;263.87458;207.00808
0.05;289.665;47.232;263.88059;206.99389
0.05;289.788;47.232;263.8836;206.98679
0.04;290.034;47.232;263.8896;206.97262
0.05;290.403;47.232;263.8986;206.95137
0.05;290.649;47.355;263.90459;206.93723
0.04;291.018;47.355;263.91357;206.91603
0.05;291.264;47.355;263.91955;206.90191
0.05;291.633;47.355;263.9285;206.88076
0.04;291.879;47.478;263.93447;206.86667
0.05;292.125;47.478;263.94043;206.85259
0.04;292.494;47.601;263.94935;206.8315
0.05;292.74;47.478;263.9553;206.81746
0.05;292.986;47.601;263.96124;206.80342
0.05;293.232;47.724;263.96718;206.7894
0.04;293.478;47.724;263.97311;206.77539
0.05;293.724;47.724;263.97903;206.76139
0.05;294.093;47.601;263.98791;206.74041
0.04;294.462;47.478;263.99678;206.71946
0.05;294.585;47.724;263.99973;206.71248
0.04;294.954;47.601;264.00858;206.69156
0.05;295.2;47.601;264.01448;206.67763
0.05;295.569;47.478;264.02331;206.65676
0.05;295.815;47.478;264.02919;206.64286
0.04;296.061;47.478;264.03507;206.62897
0.05;296.43;47.355;264.04387;206.60815
0.05;296.553;47.601;264.0468;206.60122
0.04;296.922;47.355;264.05559;206.58044
0.05;297.168;47.478;264.06145;206.5666
0.04;297.414;47.478;264.0673;206.55277
0.05;297.783;47.355;264.07606;206.53205
0.05;297.906;47.478;264.07898;206.52515
0.04;298.152;47.355;264.08481;206.51136
0.05;298.521;47.232;264.09355;206.49069
0.05;298.767;47.355;264.09938;206.47692
0.05;299.013;47.232;264.10519;206.46316
0.04;299.136;47.355;264.1081;206.45629
0.05;299.382;47.355;264.11391;206.44255
0.05;299.628;47.232;264.11971;206.42882
0.04;299.997;47.355;264.12841;206.40825
0.05;300.366;47.355;264.1371;206.38771
0.04;300.735;47.232;264.14577;206.36719
0.05;300.981;47.232;264.15155;206.35352
0.05;301.227;47.355;264.15732;206.33987
0.05;301.473;47.355;264.16309;206.32622
0.04;301.719;47.355;264.16886;206.31259
0.05;301.965;47.232;264.17462;206.29896
0.05;302.211;47.232;264.18037;206.28535
0.04;302.457;47.355;264.18612;206.27175
0.05;302.826;47.355;264.19473;206.25137
0.04;303.072;47.355;264.20047;206.23779
0.05;303.441;47.355;264.20907;206.21745
0.05;303.81;47.355;264.21766;206.19713
0.05;304.179;47.478;264.22624;206.17684
0.04;304.548;47.355;264.2348;206.15657
0.05;304.548;47.724;264.2348;206.15657
0.05;304.917;47.478;264.24336;206.13632
0.04;305.163;47.478;264.24906;206.12284
0.05;305.286;47.601;264.2519;206.1161
0.04;305.532;47.478;264.2576;206.10263
0.05;305.778;47.724;264.26328;206.08917
0.05;306.147;47.601;264.27181;206.06901
0.04;306.27;47.847;264.27464;206.06229
0.05;306.762;47.724;264.28599;206.03545
0.05;307.008;47.847;264.29165;206.02204
0.05;307.254;47.847;264.29731;206.00864
0.04;307.746;47.601;264.30862;205.98188
0.05;307.992;47.724;264.31427;205.96852
0.04;308.238;47.601;264.31991;205.95517
0.05;308.484;47.478;264.32555;205.94182
0.05;308.73;47.478;264.33118;205.92849
0.04;308.976;47.601;264.33681;205.91516
0.05;309.222;47.601;264.34244;205.90185
0.05;309.468;47.601;264.34806;205.88855
0.05;309.714;47.601;264.35367;205.87526
0.04;310.083;47.478;264.36209;205.85533
0.05;310.452;47.478;264.3705;205.83544
0.04;310.575;47.601;264.3733;205.82881
0.05;310.944;47.355;264.38169;205.80894
0.05;311.19;47.478;264.38729;205.79571
0.04;311.436;47.478;264.39287;205.78249
0.05;311.682;47.355;264.39845;205.76927
0.05;312.051;47.232;264.40682;205.74947
0.04;312.174;47.355;264.40961;205.74288
0.05;312.42;47.478;264.41518;205.72969
0.05;312.789;47.355;264.42353;205.70994
0.04;313.035;47.478;264.42909;205.69678
0.05;313.404;47.355;264.43742;205.67706
0.05;313.65;47.355;264.44297;205.66393
0.04;313.896;47.232;264.44851;205.6508
0.05;314.142;47.232;264.45405;205.63769
0.05;314.142;47.478;264.45405;205.63769
0.04;314.511;47.478;264.46236;205.61803
0.05;314.757;47.478;264.46789;205.60494
0.04;315.126;47.478;264.47618;205.58533
0.05;315.495;47.601;264.48446;205.56573
0.05;315.741;47.601;264.48998;205.55268
0.05;316.11;47.601;264.49824;205.53312
0.04;316.479;47.355;264.5065;205.51358
0.05;316.725;47.355;264.512;205.50057
0.05;316.971;47.355;264.51749;205.48756
0.04;317.217;47.355;264.52299;205.47457
0.05;317.586;47.109;264.53122;205.45509
0.04;317.709;47.109;264.53396;205.4486
0.05;318.078;47.109;264.54218;205.42916
0.05;318.447;46.986;264.55039;205.40973
0.05;318.693;46.986;264.55586;205.39679
0.04;319.062;46.986;264.56405;205.3774
0.05;319.308;46.986;264.56951;205.36449
0.05;319.554;46.986;264.57497;205.35158
0.04;319.8;46.863;264.58042;205.33868
0.05;319.923;46.986;264.58314;205.33224
0.04;320.169;46.863;264.58859;205.31935
0.05;320.415;46.863;264.59403;205.30648
0.05;320.661;46.863;264.59947;205.29361
0.04;320.907;46.863;264.60491;205.28076
0.05;321.276;46.74;264.61305;205.26149
0.05;321.522;46.863;264.61848;205.24865
0.05;321.891;46.74;264.62661;205.22942
0.04;322.137;46.617;264.63203;205.21661
0.05;322.506;46.494;264.64015;205.19741
0.04;322.752;46.494;264.64556;205.18462
0.05;322.998;46.371;264.65096;205.17184
0.05;323.244;46.371;264.65636;205.15907
0.04;323.49;46.248;264.66176;205.14631
0.05;323.613;46.371;264.66446;205.13993
0.05;323.982;46.371;264.67254;205.12081
0.04;324.351;46.248;264.68062;205.10171
0.05;324.72;46.248;264.68869;205.08263
0.05;324.966;46.125;264.69407;205.06992
0.05;325.212;46.125;264.69944;205.05722
0.04;325.458;46.125;264.70481;205.04452
0.05;325.704;46.125;264.71018;205.03184
0.04;325.95;46.002;264.71554;205.01916
0.05;326.073;46.125;264.71822;205.01283
0.05;326.442;45.879;264.72626;204.99384
0.04;326.688;46.002;264.73161;204.98119
0.05;326.934;45.879;264.73696;204.96855
0.05;327.303;45.756;264.74498;204.9496
0.04;327.549;45.756;264.75032;204.93698
0.05;327.795;45.879;264.75566;204.92437
0.05;328.287;45.633;264.76632;204.89917
0.04;328.533;45.756;264.77165;204.88659
0.05;328.902;45.633;264.77964;204.86772
0.05;329.025;45.756;264.7823;204.86144
0.04;329.394;45.633;264.79027;204.8426
0.05;329.64;45.633;264.79559;204.83005
0.05;329.886;45.633;264.8009;204.81751
0.04;330.132;45.633;264.8062;204.80498
0.05;330.378;45.756;264.81151;204.79245
0.04;330.624;45.756;264.81681;204.77994
0.05;330.747;45.879;264.81946;204.77368
0.05;331.116;45.756;264.8274;204.75493
0.05;331.485;45.756;264.83534;204.7362
0.04;331.608;45.756;264.83798;204.72996
0.05;331.854;45.756;264.84327;204.71748
0.05;332.1;45.756;264.84855;204.70501
0.04;332.469;45.756;264.85647;204.68633
0.05;332.838;45.756;264.86438;204.66766
0.04;333.207;45.633;264.87228;204.64901
0.05;333.453;45.756;264.87755;204.63658
0.05;333.822;45.633;264.88544;204.61796
0.04;334.191;45.633;264.89333;204.59936
0.05;334.437;45.633;264.89858;204.58697
0.05;334.56;45.633;264.90121;204.58077
0.05;334.929;45.387;264.90908;204.5622
0.04;335.175;45.387;264.91433;204.54984
0.05;335.298;45.51;264.91695;204.54365
0.04;335.544;45.51;264.92219;204.5313
0.05;335.79;45.51;264.92743;204.51895
0.05;335.913;45.756;264.93004;204.51277
0.04;336.282;45.633;264.93789;204.49427
0.05;336.528;45.756;264.94312;204.48194
0.05;336.897;45.879;264.95096;204.46347
0.05;337.266;45.879;264.9588;204.44501
0.04;337.758;45.756;264.96923;204.42042
0.05;337.881;45.879;264.97184;204.41428
0.04;338.373;45.51;264.98226;204.38973
0.05;338.619;45.51;264.98746;204.37747
0.05;338.865;45.51;264.99267;204.36521
0.04;338.988;45.51;264.99527;204.35909
0.05;339.234;45.51;265.00047;204.34684
0.05;339.48;45.387;265.00567;204.33461
0.04;339.726;45.387;265.01086;204.32238
0.05;339.972;45.51;265.01605;204.31015
0.05;340.218;45.51;265.02124;204.29794
0.04;340.464;45.51;265.02643;204.28573
0.05;340.71;45.387;265.03161;204.27353
0.05;340.956;45.387;265.03679;204.26133
0.04;341.325;45.387;265.04456;204.24306
0.05;341.571;45.387;265.04974;204.23088
0.05;341.94;45.387;265.05749;204.21263
0.04;342.186;45.51;265.06266;204.20047
0.05;342.555;45.51;265.07041;204.18225
0.04;342.924;45.387;265.07815;204.16404
0.05;343.047;45.633;265.08073;204.15798
0.05;343.539;45.387;265.09105;204.13373
0.05;343.785;45.264;265.0962;204.12162
0.04;344.031;45.264;265.10135;204.10951
0.05;344.154;45.387;265.10392;204.10346
0.05;344.4;45.264;265.10907;204.09137
0.04;344.646;45.264;265.11422;204.07928
0.05;344.892;45.264;265.11936;204.06719
0.04;345.138;45.264;265.1245;204.05512
0.05;345.384;45.264;265.12964;204.04305
0.05;345.753;45.141;265.13734;204.02496
0.04;345.999;45.264;265.14247;204.01291
0.05;346.368;45.264;265.15016;203.99485
0.05;346.737;45.264;265.15785;203.9768
0.05;347.106;45.141;265.16554;203.95876
0.04;347.352;45.141;265.17066;203.94675
0.05;347.598;45.141;265.17577;203.93474
0.04;347.721;45.264;265.17833;203.92874
0.05;348.09;45.141;265.186;203.91074
0.05;348.336;45.018;265.19111;203.89876
0.04;348.582;45.018;265.19622;203.88677
0.05;348.828;45.018;265.20133;203.8748
0.05;349.074;45.018;265.20643;203.86283
0.05;349.443;44.895;265.21409;203.84489
0.04;349.566;45.018;265.21664;203.83891
0.05;349.935;44.895;265.22428;203.82099
0.04;350.181;45.018;265.22938;203.80905
0.05;350.427;45.141;265.23447;203.79711
0.05;350.796;45.018;265.24211;203.77922
0.04;351.042;45.141;265.2472;203.7673
0.05;351.411;45.141;265.25483;203.74944
0.05;351.657;45.141;265.25991;203.73754
0.04;352.026;45.141;265.26753;203.71969
0.05;352.149;45.264;265.27007;203.71375
0.05;352.518;45.264;265.27769;203.69592
0.05;352.764;45.264;265.28276;203.68405
0.04;353.133;45.141;265.29037;203.66625
0.05;353.256;45.141;265.2929;203.66032
0.04;353.502;45.018;265.29797;203.64846
0.05;353.625;45.264;265.30051;203.64253
0.05;353.994;45.141;265.30811;203.62476
0.04;354.24;45.141;265.31317;203.61292
0.05;354.609;45.018;265.32076;203.59518
0.04;354.855;45.141;265.32582;203.58335
0.06;355.347;44.895;265.33593;203.55972
0.04;355.593;45.018;265.34099;203.54791
0.05;355.716;45.018;265.34351;203.54201
0.04;355.962;45.018;265.34856;203.53021
0.05;356.208;45.018;265.35361;203.51842
0.05;356.577;44.895;265.36118;203.50074
0.04;356.823;44.895;265.36623;203.48897
0.05;357.069;44.895;265.37127;203.47719
0.04;357.315;45.018;265.37632;203.46543
0.05;357.684;45.018;265.38388;203.44779
0.05;358.053;44.895;265.39143;203.43016
0.05;358.422;44.772;265.39898;203.41255
0.04;358.668;44.772;265.40402;203.40081
0.05;358.914;44.649;265.40905;203.38908
0.05;359.037;44.772;265.41156;203.38322
0.04;359.283;44.649;265.41659;203.37149
0.05;359.406;44.772;265.41911;203.36563
0.05;359.652;44.649;265.42413;203.35392
0.04;359.898;44.772;265.42916;203.34221
0.05;360.267;44.649;265.4367;203.32466
0.04;360.513;44.895;265.44172;203.31296
0.05;360.882;44.649;265.44925;203.29543
0.05;361.128;44.895;265.45427;203.28375
0.05;361.497;44.772;265.46179;203.26624
0.04;361.743;44.772;265.4668;203.25457
0.05;362.235;44.526;265.47683;203.23125
0.05;362.358;44.649;265.47934;203.22542
